row,scenario,symbol,entry_price,exit_price,price_return_pct,recorded_return_pct,implicit_cost_pct,pnl,classification,message
22,S72_SL4_TP8,MUB/USDT,867.11,873.22,0.7046395497687818,0.5046395497687819,0.19999999999999996,5.046395497687819,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
23,S72_SL4_TP8,LINK/USDT,8.422,8.592,2.0185229161719276,1.8185229161719276,0.19999999999999996,18.185229161719278,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
24,S72_SL4_TP8,HEMI/USDT,0.00686,0.0065856,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
25,S72_SL4_TP8,DEXE/USDT,37.721,36.21216,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
26,S72_SL4_TP8,TREE/USDT,0.0385,0.04158,8.000000000000007,7.800000000000007,0.20000000000000018,78.00000000000007,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
27,S72_SL4_TP8,SNDKB/USDT,1409.95,1499.3,6.3371041526295135,6.137104152629513,0.20000000000000018,61.37104152629513,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
28,S72_SL4_TP8,XRP/USDT,1.1059,1.1363,2.7488923049100222,2.548892304910022,0.20000000000000018,25.488923049100222,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
29,S72_SL4_TP8,ETH/USDT,1893.2,1935.69,2.244348193534762,2.044348193534762,0.20000000000000018,20.44348193534762,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
30,S72_SL4_TP8,NEAR/USDT,1.965,1.988,1.1704834605597902,0.9704834605597903,0.19999999999999996,9.704834605597902,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
31,S72_SL4_TP8,BMT/USDT,0.01184,0.01197,1.0979729729729826,0.8979729729729826,0.19999999999999996,8.979729729729826,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
32,S72_SL4_TP8,OPN/USDT,0.063,0.06804,8.000000000000007,7.800000000000007,0.20000000000000018,78.00000000000007,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
33,S72_SL4_TP8,RARE/USDT,0.0128,0.0127,-0.7812500000000111,-0.9812500000000111,0.19999999999999996,-9.812500000000112,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
34,S72_SL4_TP8,RED/USDT,0.1032,0.1011,-2.034883720930236,-2.2348837209302364,0.20000000000000018,-22.348837209302364,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
35,S72_SL4_TP8,BICO/USDT,0.01401,0.01386,-1.0706638115631661,-1.270663811563166,0.19999999999999996,-12.706638115631662,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
36,S72_SL4_TP8,XPL/USDT,0.08624,0.0827904,-3.9999999999999925,-4.199999999999992,0.19999999999999973,-41.99999999999992,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
37,S72_SL4_TP8,GPS/USDT,0.00924,0.00898,-2.813852813852813,-3.013852813852813,0.20000000000000018,-30.13852813852813,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
38,S72_SL4_TP8,OPN/USDT,0.0695,0.06672,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
39,S72_SL4_TP8,GIGGLE/USDT,26.85,26.34,-1.8994413407821265,-2.0994413407821266,0.20000000000000018,-20.994413407821266,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
40,S72_SL4_TP8,ALPINE/USDT,0.312,0.311,-0.3205128205128194,-0.5205128205128193,0.19999999999999996,-5.205128205128193,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
41,S72_SL4_TP8,SKHYB/USDT,163.9,168.61,2.873703477730327,2.673703477730327,0.20000000000000018,26.737034777303272,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
42,S72_SL4_TP8,MSTRB/USDT,102.67,99.78,-2.8148436739066973,-3.0148436739066975,0.20000000000000018,-30.148436739066973,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
43,S72_SL4_TP8,GRAM/USDT,1.518,1.517,-0.06587615283267789,-0.2658761528326779,0.2,-2.658761528326779,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
44,S72_SL4_TP8,PORTAL/USDT,0.01106,0.01088,-1.6274864376130127,-1.8274864376130127,0.19999999999999996,-18.274864376130125,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
45,S72_SL4_TP8,PLUME/USDT,0.01178,0.0113088,-3.9999999999999925,-4.199999999999992,0.19999999999999973,-41.99999999999992,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
46,S72_SL4_TP8,ALLO/USDT,0.504,0.5095,1.0912698412698374,0.8912698412698374,0.19999999999999996,8.912698412698374,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
47,S72_SL4_TP8,ONDO/USDT,0.4109,0.4035,-1.8009247992212152,-2.0009247992212154,0.20000000000000018,-20.009247992212153,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
48,S72_SL4_TP8,UNI/USDT,3.767,3.831,1.6989646933899705,1.4989646933899705,0.19999999999999996,14.989646933899705,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
49,S72_SL4_TP8,CHIP/USDT,0.03093,0.03021,-2.3278370514064006,-2.527837051406401,0.20000000000000018,-25.278370514064008,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
50,S72_SL4_TP8,KAITO/USDT,0.9722,1.049976,8.000000000000007,7.800000000000007,0.20000000000000018,78.00000000000007,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
51,S72_SL4_TP8,SOXLB/USDT,160.1,153.696,-3.9999999999999925,-4.199999999999992,0.19999999999999973,-41.99999999999992,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
52,S72_SL4_TP8,WLD/USDT,0.3938,0.378048,-3.9999999999999925,-4.199999999999992,0.19999999999999973,-41.99999999999992,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
53,S72_SL4_TP8,EDEN/USDT,0.04409,0.04232639999999999,-4.000000000000014,-4.200000000000014,0.20000000000000018,-42.00000000000014,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
54,S72_SL4_TP8,OPN/USDT,0.0718,0.068928,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
55,S72_SL4_TP8,ADA/USDT,0.1779,0.170784,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
56,S72_SL4_TP8,SNDKB/USDT,1667.76,1601.0495999999998,-4.000000000000014,-4.200000000000014,0.20000000000000018,-42.00000000000014,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
57,S72_SL4_TP8,TRUMP/USDT,1.639,1.598,-2.501525320317266,-2.701525320317266,0.20000000000000018,-27.015253203172662,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
58,S72_SL4_TP8,KAITO/USDT,1.0396,0.998016,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
59,S72_SL4_TP8,BMT/USDT,0.01269,0.0121824,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
60,S72_SL4_TP8,PLUME/USDT,0.01146,0.01114,-2.7923211169284423,-2.9923211169284425,0.20000000000000018,-29.923211169284425,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
61,S72_SL4_TP8,HEI/USDT,0.1056,0.101376,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
62,S72_SL4_TP8,HOME/USDT,0.00689,0.0066144,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
63,S72_SL4_TP8,XPL/USDT,0.08689,0.08341439999999999,-4.000000000000014,-4.200000000000014,0.20000000000000018,-42.00000000000014,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
64,S72_SL4_TP8,UNI/USDT,3.858,3.70368,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
65,S72_SL4_TP8,HEMI/USDT,0.00532,0.0051072,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
66,S72_SL4_TP8,RE/USDT,0.6078,0.583488,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
67,S72_SL4_TP8,GPS/USDT,0.00935,0.00934,-0.10695187165776776,-0.30695187165776777,0.2,-3.0695187165776776,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
68,S72_SL4_TP8,TUT/USDT,0.01452,0.01538,5.9228650137741035,5.722865013774103,0.20000000000000018,57.228650137741035,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
69,S72_SL4_TP8,TREE/USDT,0.0394,0.0381,-3.2994923857867953,-3.4994923857867954,0.20000000000000018,-34.99492385786795,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
70,S72_SL4_TP8,ALPINE/USDT,0.314,0.315,0.31847133757962887,0.11847133757962885,0.2,1.1847133757962887,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
71,S72_SL4_TP8,PLUME/USDT,0.01177,0.01212,2.9736618521665426,2.7736618521665424,0.20000000000000018,27.736618521665424,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
72,S72_SL4_TP8,MUBARAK/USDT,0.01087,0.01097,0.9199632014719406,0.7199632014719406,0.19999999999999996,7.199632014719406,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
73,S72_SL4_TP8,TUT/USDT,0.01586,0.01599,0.819672131147553,0.619672131147553,0.19999999999999996,6.196721311475531,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
74,S72_SL4_TP8,ONDO/USDT,0.4062,0.4094,0.7877892663712416,0.5877892663712416,0.19999999999999996,5.877892663712417,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
75,S72_SL4_TP8,USDE/USDT,1.0009,1.0009,0.0,-0.2,0.2,-2.0,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
76,S72_SL4_TP8,PAXG/USDT,4063.01,4078.89,0.39084324183302765,0.19084324183302764,0.2,1.9084324183302765,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
77,S72_SL4_TP8,UNI/USDT,3.912,3.854,-1.4826175869120606,-1.6826175869120605,0.19999999999999996,-16.826175869120604,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
78,S72_SL4_TP8,AAVE/USDT,97.0,99.73,2.8144329896907294,2.6144329896907292,0.20000000000000018,26.144329896907294,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
79,S72_SL4_TP8,CRCLB/USDT,63.73,63.79,0.09414718343010442,-0.10585281656989559,0.2,-1.0585281656989558,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
80,S72_SL4_TP8,GRAM/USDT,1.519,1.486,-2.1724818959841907,-2.372481895984191,0.20000000000000018,-23.724818959841908,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
81,S72_SL4_TP8,BNB/USDT,573.34,571.82,-0.26511319635817987,-0.4651131963581799,0.2,-4.651131963581799,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
82,S72_SL4_TP8,TAO/USDT,200.8,192.768,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
83,S72_SL4_TP8,KAITO/USDT,1.2228,1.3206240000000002,8.000000000000007,7.800000000000007,0.20000000000000018,78.00000000000007,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
84,S72_SL4_TP8,PUMP/USDT,0.002144,0.00205824,-4.000000000000014,-4.200000000000014,0.20000000000000018,-42.00000000000014,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
85,S72_SL4_TP8,BCH/USDT,219.2,212.7,-2.965328467153283,-3.1653284671532833,0.20000000000000018,-31.653284671532834,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
86,S72_SL4_TP8,RLUSD/USDT,1.0013,1.0011,-0.0199740337561094,-0.2199740337561094,0.2,-2.199740337561094,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
87,S72_SL4_TP8,MSTRB/USDT,97.4,98.12,0.7392197125256628,0.5392197125256628,0.19999999999999996,5.3921971252566285,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
88,S72_SL4_TP8,USDC/USDT,1.00095,1.00085,-0.009990509016433169,-0.20999050901643318,0.2,-2.0999050901643317,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
89,S72_SL4_TP8,USD1/USDT,0.9999,0.99978,-0.012001200120015376,-0.2120012001200154,0.2,-2.1200120012001538,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
90,S72_SL4_TP8,TREE/USDT,0.0387,0.0381,-1.5503875968992165,-1.7503875968992164,0.19999999999999996,-17.503875968992162,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
91,S72_SL4_TP8,MUBARAK/USDT,0.01095,0.0109,-0.45662100456620447,-0.6566210045662044,0.19999999999999996,-6.566210045662044,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
92,S72_SL4_TP8,U/USDT,1.0007,1.0009,0.019986009793138138,-0.18001399020686187,0.2,-1.8001399020686186,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
93,S72_SL4_TP8,XUSD/USDT,1.0012,1.0012,0.0,-0.2,0.2,-2.0,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
94,S72_SL4_TP8,CRCLB/USDT,65.84,63.2064,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
95,S72_SL4_TP8,FDUSD/USDT,0.9993,0.9983,-0.1000700490343287,-0.3000700490343287,0.2,-3.000700490343287,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
96,S72_SL4_TP8,AAVE/USDT,101.26,97.2096,-4.000000000000014,-4.200000000000014,0.20000000000000018,-42.00000000000014,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
97,S72_SL4_TP8,GPS/USDT,0.0094,0.00974,3.6170212765957555,3.4170212765957553,0.20000000000000018,34.17021276595755,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
98,S72_SL4_TP8,PLUME/USDT,0.0124,0.011904,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
99,S72_SL4_TP8,ONDO/USDT,0.4088,0.3937,-3.693737769080241,-3.893737769080241,0.20000000000000018,-38.93737769080241,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
100,S72_SL4_TP8,AVAX/USDT,6.56,6.385,-2.6676829268292623,-2.8676829268292625,0.20000000000000018,-28.676829268292625,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
101,S72_SL4_TP8,KAITO/USDT,1.2343,1.3330440000000001,8.000000000000007,7.800000000000007,0.20000000000000018,78.00000000000007,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
102,S72_SL4_TP8,ETH/USDT,1901.89,1916.16,0.7503062742850508,0.5503062742850509,0.19999999999999996,5.503062742850509,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
103,S72_SL4_TP8,RE/USDT,0.4686,0.5060880000000001,8.000000000000007,7.800000000000007,0.20000000000000018,78.00000000000007,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
104,S72_SL4_TP8,EURI/USDT,1.1399,1.1461,0.5439073602947708,0.3439073602947708,0.2,3.4390736029477083,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
105,S72_SL4_TP8,ADA/USDT,0.1635,0.1624,-0.67278287461775,-0.87278287461775,0.19999999999999996,-8.7278287461775,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
106,S72_SL4_TP8,RLUSD/USDT,1.0013,1.0014,0.009987016878065802,-0.1900129831219342,0.2,-1.900129831219342,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
107,S72_SL4_TP8,UNI/USDT,4.018,4.064,1.1448481831757062,0.9448481831757063,0.19999999999999996,9.448481831757062,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
108,S72_SL4_TP8,ALPINE/USDT,0.32,0.3072,-4.000000000000014,-4.200000000000014,0.20000000000000018,-42.00000000000014,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
109,S72_SL4_TP8,MUBARAK/USDT,0.0113,0.01142,1.0619469026548645,0.8619469026548645,0.19999999999999996,8.619469026548645,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
110,S72_SL4_TP8,USDC/USDT,1.00108,1.00082,-0.02597195029367949,-0.2259719502936795,0.2,-2.259719502936795,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
111,S72_SL4_TP8,U/USDT,1.0009,1.0007,-0.019982016185426943,-0.21998201618542695,0.2,-2.1998201618542694,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
112,S72_SL4_TP8,USD1/USDT,1.00016,1.0,-0.015997440409531993,-0.215997440409532,0.2,-2.15997440409532,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
113,S72_SL4_TP8,GPS/USDT,0.00982,0.0094272,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
114,S72_SL4_TP8,PORTAL/USDT,0.00994,0.00968,-2.6156941649899346,-2.8156941649899347,0.20000000000000018,-28.15694164989935,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
115,S72_SL4_TP8,WLFI/USDT,0.0557,0.0551,-1.077199281867136,-1.277199281867136,0.19999999999999996,-12.771992818671361,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
116,S72_SL4_TP8,BNB/USDT,575.72,589.55,2.402209407350786,2.202209407350786,0.20000000000000018,22.02209407350786,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
117,S72_SL4_TP8,BCH/USDT,218.7,209.95199999999997,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
118,S72_SL4_TP8,ONDO/USDT,0.4157,0.405,-2.57397161414481,-2.77397161414481,0.20000000000000018,-27.7397161414481,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
119,S72_SL4_TP8,PAXG/USDT,4076.31,4054.75,-0.5289097247265229,-0.7289097247265228,0.19999999999999996,-7.289097247265228,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
120,S72_SL4_TP8,TUT/USDT,0.01481,0.01501,1.3504388926401045,1.1504388926401046,0.19999999999999996,11.504388926401045,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
121,S72_SL4_TP8,MSTRB/USDT,97.19,93.30239999999999,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
122,S72_SL4_TP8,SPCXB/USDT,114.79,110.1984,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
123,S72_SL4_TP8,AAVE/USDT,100.23,96.59,-3.6316472114137466,-3.8316472114137468,0.20000000000000018,-38.31647211413747,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
124,S72_SL4_TP8,ADA/USDT,0.1707,0.1709,0.11716461628588082,-0.08283538371411919,0.2,-0.8283538371411919,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
125,S72_SL4_TP8,SUI/USDT,0.7013,0.6843,-2.424069585056321,-2.624069585056321,0.20000000000000018,-26.240695850563213,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
126,S72_SL4_TP8,PUMP/USDT,0.001972,0.00212976,8.000000000000007,7.800000000000007,0.20000000000000018,78.00000000000007,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
127,S72_SL4_TP8,GIGGLE/USDT,39.61,42.778800000000004,8.000000000000007,7.800000000000007,0.20000000000000018,78.00000000000007,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
128,S72_SL4_TP8,FIL/USDT,0.7153,0.7209,0.7828882986159469,0.5828882986159469,0.19999999999999996,5.82888298615947,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
129,S72_SL4_TP8,MUBARAK/USDT,0.01371,0.013161599999999999,-4.0000000000000036,-4.200000000000004,0.20000000000000018,-42.000000000000036,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
130,S72_SL4_TP8,ALPINE/USDT,0.318,0.321,0.9433962264151052,0.7433962264151053,0.19999999999999996,7.433962264151053,RETURN_RECONCILIATION_MISMATCH,return_pct diverge dos preços além da tolerância.
