trade_row,scenario,symbol,entry_time,exit_time,entry_price,exit_price,entry_exec,exit_exec,quantity,notional,entry_fee,exit_fee,gross_pnl,net_pnl,net_return_pct,exit_reason
454,S72_SL4_TP10,KAITO/USDT,2026-07-24T10:00:00+00:00,2026-07-24T12:00:00+00:00,1.0396,0.998016,1.0406396,0.997017984,96.09474788389755,100.0,0.1,0.0958081918081918,-4.191808191808194,-4.387616383616385,-4.387616383616385,STOP
827,S72_SL4_TP12,KAITO/USDT,2026-07-24T10:00:00+00:00,2026-07-24T12:00:00+00:00,1.0396,0.998016,1.0406396,0.997017984,96.09474788389755,100.0,0.1,0.0958081918081918,-4.191808191808194,-4.387616383616385,-4.387616383616385,STOP
1202,S72_SL4_TP15,KAITO/USDT,2026-07-24T10:00:00+00:00,2026-07-24T12:00:00+00:00,1.0396,0.998016,1.0406396,0.997017984,96.09474788389755,100.0,0.1,0.0958081918081918,-4.191808191808194,-4.387616383616385,-4.387616383616385,STOP
1571,S72_SL5_TP8,KAITO/USDT,2026-07-24T10:00:00+00:00,2026-07-24T12:00:00+00:00,1.0396,0.98762,1.0406396,0.9866323800000001,96.09474788389755,100.0,0.1,0.09481018981018981,-5.189810189810181,-5.384620379620371,-5.384620379620371,STOP
1942,S72_SL5_TP10,KAITO/USDT,2026-07-24T10:00:00+00:00,2026-07-24T12:00:00+00:00,1.0396,0.98762,1.0406396,0.9866323800000001,96.09474788389755,100.0,0.1,0.09481018981018981,-5.189810189810181,-5.384620379620371,-5.384620379620371,STOP
2303,S72_SL5_TP12,KAITO/USDT,2026-07-24T10:00:00+00:00,2026-07-24T12:00:00+00:00,1.0396,0.98762,1.0406396,0.9866323800000001,96.09474788389755,100.0,0.1,0.09481018981018981,-5.189810189810181,-5.384620379620371,-5.384620379620371,STOP
2658,S72_SL5_TP15,KAITO/USDT,2026-07-24T10:00:00+00:00,2026-07-24T12:00:00+00:00,1.0396,0.98762,1.0406396,0.9866323800000001,96.09474788389755,100.0,0.1,0.09481018981018981,-5.189810189810181,-5.384620379620371,-5.384620379620371,STOP
3010,S72_SL6_TP8,KAITO/USDT,2026-07-24T10:00:00+00:00,2026-07-24T15:00:00+00:00,1.0396,0.977224,1.0406396,0.976246776,96.09474788389755,100.0,0.1,0.09381218781218781,-6.187812187812189,-6.3816243756243765,-6.381624375624377,STOP
3375,S72_SL6_TP10,KAITO/USDT,2026-07-24T10:00:00+00:00,2026-07-24T15:00:00+00:00,1.0396,0.977224,1.0406396,0.976246776,96.09474788389755,100.0,0.1,0.09381218781218781,-6.187812187812189,-6.3816243756243765,-6.381624375624377,STOP
62,S72_SL4_TP8,HOME/USDT,2026-07-24T14:00:00+00:00,2026-07-24T18:00:00+00:00,0.00689,0.0066144,0.006896889999999999,0.0066077856,14499.288809883878,100.0,0.1,0.09580819180819182,-4.1918081918081835,-4.387616383616375,-4.387616383616375,STOP
458,S72_SL4_TP10,HOME/USDT,2026-07-24T14:00:00+00:00,2026-07-24T18:00:00+00:00,0.00689,0.0066144,0.006896889999999999,0.0066077856,14499.288809883878,100.0,0.1,0.09580819180819182,-4.1918081918081835,-4.387616383616375,-4.387616383616375,STOP
831,S72_SL4_TP12,HOME/USDT,2026-07-24T14:00:00+00:00,2026-07-24T18:00:00+00:00,0.00689,0.0066144,0.006896889999999999,0.0066077856,14499.288809883878,100.0,0.1,0.09580819180819182,-4.1918081918081835,-4.387616383616375,-4.387616383616375,STOP
1206,S72_SL4_TP15,HOME/USDT,2026-07-24T14:00:00+00:00,2026-07-24T18:00:00+00:00,0.00689,0.0066144,0.006896889999999999,0.0066077856,14499.288809883878,100.0,0.1,0.09580819180819182,-4.1918081918081835,-4.387616383616375,-4.387616383616375,STOP
1574,S72_SL5_TP8,HOME/USDT,2026-07-24T14:00:00+00:00,2026-07-24T18:00:00+00:00,0.00689,0.0065455,0.006896889999999999,0.0065389545,14499.288809883878,100.0,0.1,0.09481018981018982,-5.189810189810177,-5.384620379620366,-5.384620379620366,STOP
1945,S72_SL5_TP10,HOME/USDT,2026-07-24T14:00:00+00:00,2026-07-24T18:00:00+00:00,0.00689,0.0065455,0.006896889999999999,0.0065389545,14499.288809883878,100.0,0.1,0.09481018981018982,-5.189810189810177,-5.384620379620366,-5.384620379620366,STOP
2306,S72_SL5_TP12,HOME/USDT,2026-07-24T14:00:00+00:00,2026-07-24T18:00:00+00:00,0.00689,0.0065455,0.006896889999999999,0.0065389545,14499.288809883878,100.0,0.1,0.09481018981018982,-5.189810189810177,-5.384620379620366,-5.384620379620366,STOP
2661,S72_SL5_TP15,HOME/USDT,2026-07-24T14:00:00+00:00,2026-07-24T18:00:00+00:00,0.00689,0.0065455,0.006896889999999999,0.0065389545,14499.288809883878,100.0,0.1,0.09481018981018982,-5.189810189810177,-5.384620379620366,-5.384620379620366,STOP
65,S72_SL4_TP8,HEMI/USDT,2026-07-24T19:00:00+00:00,2026-07-25T06:00:00+00:00,0.00532,0.0051072,0.00532532,0.0051020928,18778.214266936073,100.0,0.1,0.09580819180819182,-4.1918081918081835,-4.387616383616375,-4.387616383616375,STOP
461,S72_SL4_TP10,HEMI/USDT,2026-07-24T19:00:00+00:00,2026-07-25T06:00:00+00:00,0.00532,0.0051072,0.00532532,0.0051020928,18778.214266936073,100.0,0.1,0.09580819180819182,-4.1918081918081835,-4.387616383616375,-4.387616383616375,STOP
834,S72_SL4_TP12,HEMI/USDT,2026-07-24T19:00:00+00:00,2026-07-25T06:00:00+00:00,0.00532,0.0051072,0.00532532,0.0051020928,18778.214266936073,100.0,0.1,0.09580819180819182,-4.1918081918081835,-4.387616383616375,-4.387616383616375,STOP
1209,S72_SL4_TP15,HEMI/USDT,2026-07-24T19:00:00+00:00,2026-07-25T06:00:00+00:00,0.00532,0.0051072,0.00532532,0.0051020928,18778.214266936073,100.0,0.1,0.09580819180819182,-4.1918081918081835,-4.387616383616375,-4.387616383616375,STOP
1577,S72_SL5_TP8,HEMI/USDT,2026-07-24T19:00:00+00:00,2026-07-25T06:00:00+00:00,0.00532,0.0050539999999999995,0.00532532,0.0050489459999999995,18778.214266936073,100.0,0.1,0.09481018981018981,-5.189810189810195,-5.384620379620384,-5.384620379620384,STOP
1948,S72_SL5_TP10,HEMI/USDT,2026-07-24T19:00:00+00:00,2026-07-25T06:00:00+00:00,0.00532,0.0050539999999999995,0.00532532,0.0050489459999999995,18778.214266936073,100.0,0.1,0.09481018981018981,-5.189810189810195,-5.384620379620384,-5.384620379620384,STOP
2309,S72_SL5_TP12,HEMI/USDT,2026-07-24T19:00:00+00:00,2026-07-25T06:00:00+00:00,0.00532,0.0050539999999999995,0.00532532,0.0050489459999999995,18778.214266936073,100.0,0.1,0.09481018981018981,-5.189810189810195,-5.384620379620384,-5.384620379620384,STOP
2664,S72_SL5_TP15,HEMI/USDT,2026-07-24T19:00:00+00:00,2026-07-25T06:00:00+00:00,0.00532,0.0050539999999999995,0.00532532,0.0050489459999999995,18778.214266936073,100.0,0.1,0.09481018981018981,-5.189810189810195,-5.384620379620384,-5.384620379620384,STOP
66,S72_SL4_TP8,RE/USDT,2026-07-25T07:00:00+00:00,2026-07-25T09:00:00+00:00,0.6078,0.583488,0.6084077999999999,0.582904512,164.36344175732134,100.0,0.1,0.09580819180819182,-4.191808191808176,-4.3876163836163675,-4.3876163836163675,STOP
462,S72_SL4_TP10,RE/USDT,2026-07-25T07:00:00+00:00,2026-07-25T09:00:00+00:00,0.6078,0.583488,0.6084077999999999,0.582904512,164.36344175732134,100.0,0.1,0.09580819180819182,-4.191808191808176,-4.3876163836163675,-4.3876163836163675,STOP
835,S72_SL4_TP12,RE/USDT,2026-07-25T07:00:00+00:00,2026-07-25T09:00:00+00:00,0.6078,0.583488,0.6084077999999999,0.582904512,164.36344175732134,100.0,0.1,0.09580819180819182,-4.191808191808176,-4.3876163836163675,-4.3876163836163675,STOP
1210,S72_SL4_TP15,RE/USDT,2026-07-25T07:00:00+00:00,2026-07-25T09:00:00+00:00,0.6078,0.583488,0.6084077999999999,0.582904512,164.36344175732134,100.0,0.1,0.09580819180819182,-4.191808191808176,-4.3876163836163675,-4.3876163836163675,STOP
1578,S72_SL5_TP8,RE/USDT,2026-07-25T07:00:00+00:00,2026-07-25T09:00:00+00:00,0.6078,0.57741,0.6084077999999999,0.57683259,164.36344175732134,100.0,0.1,0.09481018981018981,-5.189810189810185,-5.384620379620374,-5.384620379620374,STOP
1949,S72_SL5_TP10,RE/USDT,2026-07-25T07:00:00+00:00,2026-07-25T09:00:00+00:00,0.6078,0.57741,0.6084077999999999,0.57683259,164.36344175732134,100.0,0.1,0.09481018981018981,-5.189810189810185,-5.384620379620374,-5.384620379620374,STOP
2310,S72_SL5_TP12,RE/USDT,2026-07-25T07:00:00+00:00,2026-07-25T09:00:00+00:00,0.6078,0.57741,0.6084077999999999,0.57683259,164.36344175732134,100.0,0.1,0.09481018981018981,-5.189810189810185,-5.384620379620374,-5.384620379620374,STOP
2665,S72_SL5_TP15,RE/USDT,2026-07-25T07:00:00+00:00,2026-07-25T09:00:00+00:00,0.6078,0.57741,0.6084077999999999,0.57683259,164.36344175732134,100.0,0.1,0.09481018981018981,-5.189810189810185,-5.384620379620374,-5.384620379620374,STOP
67,S72_SL4_TP8,GPS/USDT,2026-07-24T15:00:00+00:00,2026-07-25T15:00:00+00:00,0.00935,0.00934,0.009359349999999999,0.00933066,10684.50266311229,100.0,0.1,0.09969346161859531,-0.3065383814046875,-0.5062318430232827,-0.5062318430232827,TIME
463,S72_SL4_TP10,GPS/USDT,2026-07-24T15:00:00+00:00,2026-07-25T15:00:00+00:00,0.00935,0.00934,0.009359349999999999,0.00933066,10684.50266311229,100.0,0.1,0.09969346161859531,-0.3065383814046875,-0.5062318430232827,-0.5062318430232827,TIME
70,S72_SL4_TP8,ALPINE/USDT,2026-07-25T13:00:00+00:00,2026-07-26T13:00:00+00:00,0.314,0.315,0.314314,0.314685,318.15318439522264,100.0,0.1,0.10011803483141064,0.11803483141063084,-0.08208320342077981,-0.08208320342077981,TIME
71,S72_SL4_TP8,PLUME/USDT,2026-07-25T13:00:00+00:00,2026-07-26T13:00:00+00:00,0.01177,0.01212,0.011781769999999999,0.012107880000000001,8487.689031444343,100.0,0.1,0.10276792027004435,2.7679202700443377,2.5651523497742934,2.5651523497742934,TIME
466,S72_SL4_TP10,ALPINE/USDT,2026-07-25T13:00:00+00:00,2026-07-26T13:00:00+00:00,0.314,0.315,0.314314,0.314685,318.15318439522264,100.0,0.1,0.10011803483141064,0.11803483141063084,-0.08208320342077981,-0.08208320342077981,TIME
467,S72_SL4_TP10,PLUME/USDT,2026-07-25T13:00:00+00:00,2026-07-26T13:00:00+00:00,0.01177,0.01212,0.011781769999999999,0.012107880000000001,8487.689031444343,100.0,0.1,0.10276792027004435,2.7679202700443377,2.5651523497742934,2.5651523497742934,TIME
839,S72_SL4_TP12,ALPINE/USDT,2026-07-25T13:00:00+00:00,2026-07-26T13:00:00+00:00,0.314,0.315,0.314314,0.314685,318.15318439522264,100.0,0.1,0.10011803483141064,0.11803483141063084,-0.08208320342077981,-0.08208320342077981,TIME
840,S72_SL4_TP12,PLUME/USDT,2026-07-25T13:00:00+00:00,2026-07-26T13:00:00+00:00,0.01177,0.01212,0.011781769999999999,0.012107880000000001,8487.689031444343,100.0,0.1,0.10276792027004435,2.7679202700443377,2.5651523497742934,2.5651523497742934,TIME
1214,S72_SL4_TP15,ALPINE/USDT,2026-07-25T13:00:00+00:00,2026-07-26T13:00:00+00:00,0.314,0.315,0.314314,0.314685,318.15318439522264,100.0,0.1,0.10011803483141064,0.11803483141063084,-0.08208320342077981,-0.08208320342077981,TIME
1215,S72_SL4_TP15,PLUME/USDT,2026-07-25T13:00:00+00:00,2026-07-26T13:00:00+00:00,0.01177,0.01212,0.011781769999999999,0.012107880000000001,8487.689031444343,100.0,0.1,0.10276792027004435,2.7679202700443377,2.5651523497742934,2.5651523497742934,TIME
23087,CD6_E1_P15,PUMP/USDT,2026-07-26T16:00:00+00:00,2026-07-26T22:00:00+00:00,0.001859,0.0020449,0.0018608589999999999,0.0020428551,53738.62286180737,100.0,0.1,0.1097802197802198,9.780219780219795,9.570439560439576,9.570439560439576,TARGET
24381,CD6_E2_P15,PUMP/USDT,2026-07-26T16:00:00+00:00,2026-07-26T22:00:00+00:00,0.001859,0.0020449,0.0018608589999999999,0.0020428551,53738.62286180737,100.0,0.1,0.1097802197802198,9.780219780219795,9.570439560439576,9.570439560439576,TARGET
25312,CD12_E1_P15,PUMP/USDT,2026-07-26T16:00:00+00:00,2026-07-26T22:00:00+00:00,0.001859,0.0020449,0.0018608589999999999,0.0020428551,53738.62286180737,100.0,0.1,0.1097802197802198,9.780219780219795,9.570439560439576,9.570439560439576,TARGET
26584,CD12_E2_P15,PUMP/USDT,2026-07-26T16:00:00+00:00,2026-07-26T22:00:00+00:00,0.001859,0.0020449,0.0018608589999999999,0.0020428551,53738.62286180737,100.0,0.1,0.1097802197802198,9.780219780219795,9.570439560439576,9.570439560439576,TARGET
27852,CD24_E1_P15,PUMP/USDT,2026-07-26T16:00:00+00:00,2026-07-26T22:00:00+00:00,0.001859,0.0020449,0.0018608589999999999,0.0020428551,53738.62286180737,100.0,0.1,0.1097802197802198,9.780219780219795,9.570439560439576,9.570439560439576,TARGET
29109,CD24_E2_P15,PUMP/USDT,2026-07-26T16:00:00+00:00,2026-07-26T22:00:00+00:00,0.001859,0.0020449,0.0018608589999999999,0.0020428551,53738.62286180737,100.0,0.1,0.1097802197802198,9.780219780219795,9.570439560439576,9.570439560439576,TARGET
72,S72_SL4_TP8,MUBARAK/USDT,2026-07-26T02:00:00+00:00,2026-07-27T02:00:00+00:00,0.01087,0.01097,0.010880869999999999,0.01095903,9190.441573146265,100.0,0.1,0.10071832491335711,0.7183249133571188,0.5176065884437617,0.5176065884437617,TIME
468,S72_SL4_TP10,MUBARAK/USDT,2026-07-26T02:00:00+00:00,2026-07-27T02:00:00+00:00,0.01087,0.01097,0.010880869999999999,0.01095903,9190.441573146265,100.0,0.1,0.10071832491335711,0.7183249133571188,0.5176065884437617,0.5176065884437617,TIME
15480,S82_SL4_TP8,SKHYB/USDT,2026-07-26T22:00:00+00:00,2026-07-27T13:00:00+00:00,163.64,157.09439999999998,163.80363999999997,156.93730559999997,0.6104870441218523,100.0,0.1,0.09580819180819179,-4.1918081918081915,-4.387616383616383,-4.387616383616383,STOP
15792,S82_SL4_TP10,SKHYB/USDT,2026-07-26T22:00:00+00:00,2026-07-27T13:00:00+00:00,163.64,157.09439999999998,163.80363999999997,156.93730559999997,0.6104870441218523,100.0,0.1,0.09580819180819179,-4.1918081918081915,-4.387616383616383,-4.387616383616383,STOP
16684,S82_SL5_TP8,SKHYB/USDT,2026-07-26T22:00:00+00:00,2026-07-27T13:00:00+00:00,163.64,155.45799999999997,163.80363999999997,155.30254199999996,0.6104870441218523,100.0,0.1,0.0948101898101898,-5.189810189810198,-5.3846203796203875,-5.3846203796203875,STOP
16985,S82_SL5_TP10,SKHYB/USDT,2026-07-26T22:00:00+00:00,2026-07-27T13:00:00+00:00,163.64,155.45799999999997,163.80363999999997,155.30254199999996,0.6104870441218523,100.0,0.1,0.0948101898101898,-5.189810189810198,-5.3846203796203875,-5.3846203796203875,STOP
17839,S82_SL6_TP8,SKHYB/USDT,2026-07-26T22:00:00+00:00,2026-07-27T13:00:00+00:00,163.64,153.8216,163.80363999999997,153.6677784,0.6104870441218523,100.0,0.1,0.09381218781218782,-6.18781218781217,-6.381624375624358,-6.381624375624358,STOP
18129,S82_SL6_TP10,SKHYB/USDT,2026-07-26T22:00:00+00:00,2026-07-27T13:00:00+00:00,163.64,153.8216,163.80363999999997,153.6677784,0.6104870441218523,100.0,0.1,0.09381218781218782,-6.18781218781217,-6.381624375624358,-6.381624375624358,STOP
74,S72_SL4_TP8,ONDO/USDT,2026-07-26T16:00:00+00:00,2026-07-27T16:00:00+00:00,0.4062,0.4094,0.4066062,0.4089906,245.9382075334808,100.0,0.1,0.10058641506204283,0.5864150620428338,0.385828646980791,0.385828646980791,TIME
75,S72_SL4_TP8,USDE/USDT,2026-07-26T16:00:00+00:00,2026-07-27T16:00:00+00:00,1.0009,1.0009,1.0019008999999999,0.9998990999999999,99.81027065650906,100.0,0.1,0.0998001998001998,-0.1998001998001941,-0.39960039960039395,-0.39960039960039395,TIME
15489,S82_SL4_TP8,ENA/USDT,2026-07-27T13:00:00+00:00,2026-07-27T18:00:00+00:00,0.0923,0.08860799999999999,0.09239229999999998,0.08851939199999999,1082.341277357529,100.0,0.1,0.09580819180819182,-4.191808191808186,-4.387616383616377,-4.387616383616377,STOP
15801,S82_SL4_TP10,ENA/USDT,2026-07-27T13:00:00+00:00,2026-07-27T18:00:00+00:00,0.0923,0.08860799999999999,0.09239229999999998,0.08851939199999999,1082.341277357529,100.0,0.1,0.09580819180819182,-4.191808191808186,-4.387616383616377,-4.387616383616377,STOP
16693,S82_SL5_TP8,ENA/USDT,2026-07-27T13:00:00+00:00,2026-07-27T18:00:00+00:00,0.0923,0.08768499999999999,0.09239229999999998,0.08759731499999998,1082.341277357529,100.0,0.1,0.09481018981018981,-5.189810189810193,-5.384620379620382,-5.384620379620382,STOP
16994,S82_SL5_TP10,ENA/USDT,2026-07-27T13:00:00+00:00,2026-07-27T18:00:00+00:00,0.0923,0.08768499999999999,0.09239229999999998,0.08759731499999998,1082.341277357529,100.0,0.1,0.09481018981018981,-5.189810189810193,-5.384620379620382,-5.384620379620382,STOP
18978,S85_SL4_TP8,ENA/USDT,2026-07-27T13:00:00+00:00,2026-07-27T18:00:00+00:00,0.0923,0.08860799999999999,0.09239229999999998,0.08851939199999999,1082.341277357529,100.0,0.1,0.09580819180819182,-4.191808191808186,-4.387616383616377,-4.387616383616377,STOP
19267,S85_SL4_TP10,ENA/USDT,2026-07-27T13:00:00+00:00,2026-07-27T18:00:00+00:00,0.0923,0.08860799999999999,0.09239229999999998,0.08851939199999999,1082.341277357529,100.0,0.1,0.09580819180819182,-4.191808191808186,-4.387616383616377,-4.387616383616377,STOP
82,S72_SL4_TP8,TAO/USDT,2026-07-27T02:00:00+00:00,2026-07-27T22:00:00+00:00,200.8,192.768,201.0008,192.575232,0.4975104576698202,100.0,0.1,0.0958081918081918,-4.191808191808191,-4.387616383616382,-4.387616383616382,STOP
478,S72_SL4_TP10,TAO/USDT,2026-07-27T02:00:00+00:00,2026-07-27T22:00:00+00:00,200.8,192.768,201.0008,192.575232,0.4975104576698202,100.0,0.1,0.0958081918081918,-4.191808191808191,-4.387616383616382,-4.387616383616382,STOP
83,S72_SL4_TP8,KAITO/USDT,2026-07-27T16:00:00+00:00,2026-07-27T22:00:00+00:00,1.2228,1.3206240000000002,1.2240228,1.3193033760000001,81.69782458300614,100.0,0.1,0.1077842157842158,7.784215784215799,7.576431568431583,7.576431568431582,TARGET
1595,S72_SL5_TP8,KAITO/USDT,2026-07-27T16:00:00+00:00,2026-07-27T22:00:00+00:00,1.2228,1.3206240000000002,1.2240228,1.3193033760000001,81.69782458300614,100.0,0.1,0.1077842157842158,7.784215784215799,7.576431568431583,7.576431568431582,TARGET
8484,S78_SL4_TP8,MUBARAK/USDT,2026-07-27T18:00:00+00:00,2026-07-27T23:00:00+00:00,0.01103,0.010588799999999999,0.011041029999999999,0.0105782112,9057.126010888478,100.0,0.1,0.09580819180819182,-4.191808191808182,-4.387616383616373,-4.387616383616373,STOP
8796,S78_SL4_TP10,MUBARAK/USDT,2026-07-27T18:00:00+00:00,2026-07-27T23:00:00+00:00,0.01103,0.010588799999999999,0.011041029999999999,0.0105782112,9057.126010888478,100.0,0.1,0.09580819180819182,-4.191808191808182,-4.387616383616373,-4.387616383616373,STOP
9097,S78_SL4_TP12,MUBARAK/USDT,2026-07-27T18:00:00+00:00,2026-07-27T23:00:00+00:00,0.01103,0.010588799999999999,0.011041029999999999,0.0105782112,9057.126010888478,100.0,0.1,0.09580819180819182,-4.191808191808182,-4.387616383616373,-4.387616383616373,STOP
9397,S78_SL4_TP15,MUBARAK/USDT,2026-07-27T18:00:00+00:00,2026-07-27T23:00:00+00:00,0.01103,0.010588799999999999,0.011041029999999999,0.0105782112,9057.126010888478,100.0,0.1,0.09580819180819182,-4.191808191808182,-4.387616383616373,-4.387616383616373,STOP
11987,S80_SL4_TP8,MUBARAK/USDT,2026-07-27T18:00:00+00:00,2026-07-27T23:00:00+00:00,0.01103,0.010588799999999999,0.011041029999999999,0.0105782112,9057.126010888478,100.0,0.1,0.09580819180819182,-4.191808191808182,-4.387616383616373,-4.387616383616373,STOP
12300,S80_SL4_TP10,MUBARAK/USDT,2026-07-27T18:00:00+00:00,2026-07-27T23:00:00+00:00,0.01103,0.010588799999999999,0.011041029999999999,0.0105782112,9057.126010888478,100.0,0.1,0.09580819180819182,-4.191808191808182,-4.387616383616373,-4.387616383616373,STOP
16108,S82_SL4_TP12,PUMP/USDT,2026-07-27T22:00:00+00:00,2026-07-28T04:00:00+00:00,0.002113,0.0020284799999999996,0.0021151129999999996,0.0020264515199999995,47278.79787037383,100.0,0.1,0.09580819180819179,-4.191808191808198,-4.387616383616389,-4.387616383616389,STOP
16403,S82_SL4_TP15,PUMP/USDT,2026-07-27T22:00:00+00:00,2026-07-28T04:00:00+00:00,0.002113,0.0020284799999999996,0.0021151129999999996,0.0020264515199999995,47278.79787037383,100.0,0.1,0.09580819180819179,-4.191808191808198,-4.387616383616389,-4.387616383616389,STOP
18984,S85_SL4_TP8,KAITO/USDT,2026-07-27T23:00:00+00:00,2026-07-28T07:00:00+00:00,1.2888,1.237248,1.2900887999999997,1.2360107519999999,77.51404399449093,100.0,0.1,0.0958081918081918,-4.191808191808179,-4.38761638361637,-4.38761638361637,STOP
19272,S85_SL4_TP10,KAITO/USDT,2026-07-27T23:00:00+00:00,2026-07-28T07:00:00+00:00,1.2888,1.237248,1.2900887999999997,1.2360107519999999,77.51404399449093,100.0,0.1,0.0958081918081918,-4.191808191808179,-4.38761638361637,-4.38761638361637,STOP
19547,S85_SL4_TP12,KAITO/USDT,2026-07-27T23:00:00+00:00,2026-07-28T07:00:00+00:00,1.2888,1.237248,1.2900887999999997,1.2360107519999999,77.51404399449093,100.0,0.1,0.0958081918081918,-4.191808191808179,-4.38761638361637,-4.38761638361637,STOP
19822,S85_SL4_TP15,KAITO/USDT,2026-07-27T23:00:00+00:00,2026-07-28T07:00:00+00:00,1.2888,1.237248,1.2900887999999997,1.2360107519999999,77.51404399449093,100.0,0.1,0.0958081918081918,-4.191808191808179,-4.38761638361637,-4.38761638361637,STOP
20092,S85_SL5_TP8,KAITO/USDT,2026-07-27T23:00:00+00:00,2026-07-28T07:00:00+00:00,1.2888,1.22436,1.2900887999999997,1.22313564,77.51404399449093,100.0,0.1,0.09481018981018982,-5.18981018981017,-5.384620379620359,-5.384620379620359,STOP
20372,S85_SL5_TP10,KAITO/USDT,2026-07-27T23:00:00+00:00,2026-07-28T07:00:00+00:00,1.2888,1.22436,1.2900887999999997,1.22313564,77.51404399449093,100.0,0.1,0.09481018981018982,-5.18981018981017,-5.384620379620359,-5.384620379620359,STOP
17283,S82_SL5_TP12,PUMP/USDT,2026-07-27T22:00:00+00:00,2026-07-28T11:00:00+00:00,0.002113,0.0020073499999999998,0.0021151129999999996,0.00200534265,47278.79787037383,100.0,0.1,0.09481018981018981,-5.189810189810182,-5.3846203796203715,-5.3846203796203715,STOP
17570,S82_SL5_TP15,PUMP/USDT,2026-07-27T22:00:00+00:00,2026-07-28T11:00:00+00:00,0.002113,0.0020073499999999998,0.0021151129999999996,0.00200534265,47278.79787037383,100.0,0.1,0.09481018981018981,-5.189810189810182,-5.3846203796203715,-5.3846203796203715,STOP
95,S72_SL4_TP8,FDUSD/USDT,2026-07-28T04:00:00+00:00,2026-07-29T04:00:00+00:00,0.9993,0.9983,1.0002992999999998,0.9973017,99.97007895536868,100.0,0.1,0.0997003296913234,-0.29967030867659544,-0.4993706383679189,-0.4993706383679189,TIME
1606,S72_SL5_TP8,FDUSD/USDT,2026-07-28T04:00:00+00:00,2026-07-29T04:00:00+00:00,0.9993,0.9983,1.0002992999999998,0.9973017,99.97007895536868,100.0,0.1,0.0997003296913234,-0.29967030867659544,-0.4993706383679189,-0.4993706383679189,TIME
23118,CD6_E1_P15,XUSD/USDT,2026-07-28T07:00:00+00:00,2026-07-29T07:00:00+00:00,1.0012,1.0014,1.0022012,1.0003986,99.78036346394316,100.0,0.1,0.0998201359168199,-0.1798640831801027,-0.3796842190969226,-0.3796842190969226,TIME
24412,CD6_E2_P15,XUSD/USDT,2026-07-28T07:00:00+00:00,2026-07-29T07:00:00+00:00,1.0012,1.0014,1.0022012,1.0003986,99.78036346394316,100.0,0.1,0.0998201359168199,-0.1798640831801027,-0.3796842190969226,-0.3796842190969226,TIME
25343,CD12_E1_P15,XUSD/USDT,2026-07-28T07:00:00+00:00,2026-07-29T07:00:00+00:00,1.0012,1.0014,1.0022012,1.0003986,99.78036346394316,100.0,0.1,0.0998201359168199,-0.1798640831801027,-0.3796842190969226,-0.3796842190969226,TIME
26615,CD12_E2_P15,XUSD/USDT,2026-07-28T07:00:00+00:00,2026-07-29T07:00:00+00:00,1.0012,1.0014,1.0022012,1.0003986,99.78036346394316,100.0,0.1,0.0998201359168199,-0.1798640831801027,-0.3796842190969226,-0.3796842190969226,TIME
27880,CD24_E1_P15,XUSD/USDT,2026-07-28T07:00:00+00:00,2026-07-29T07:00:00+00:00,1.0012,1.0014,1.0022012,1.0003986,99.78036346394316,100.0,0.1,0.0998201359168199,-0.1798640831801027,-0.3796842190969226,-0.3796842190969226,TIME
29137,CD24_E2_P15,XUSD/USDT,2026-07-28T07:00:00+00:00,2026-07-29T07:00:00+00:00,1.0012,1.0014,1.0022012,1.0003986,99.78036346394316,100.0,0.1,0.0998201359168199,-0.1798640831801027,-0.3796842190969226,-0.3796842190969226,TIME
97,S72_SL4_TP8,GPS/USDT,2026-07-28T11:00:00+00:00,2026-07-29T11:00:00+00:00,0.0094,0.00974,0.0094094,0.009730260000000001,10627.670202138288,100.0,0.1,0.10340999426105811,3.409994261058101,3.206584266797043,3.2065842667970434,TIME
493,S72_SL4_TP10,UNI/USDT,2026-07-28T11:00:00+00:00,2026-07-29T11:00:00+00:00,3.821,4.049,3.8248209999999996,4.044951,26.145014367992648,100.0,0.1,0.10575530201282624,5.755302012826237,5.549546710813411,5.549546710813411,TIME
9708,S78_SL5_TP8,KAITO/USDT,2026-07-29T04:00:00+00:00,2026-07-30T03:00:00+00:00,1.264,1.2007999999999999,1.265264,1.1995992,79.03488916147144,100.0,0.1,0.09481018981018981,-5.189810189810188,-5.384620379620377,-5.384620379620377,STOP
10007,S78_SL5_TP10,KAITO/USDT,2026-07-29T04:00:00+00:00,2026-07-30T03:00:00+00:00,1.264,1.2007999999999999,1.265264,1.1995992,79.03488916147144,100.0,0.1,0.09481018981018981,-5.189810189810188,-5.384620379620377,-5.384620379620377,STOP
30649,ROBUST_72_SL5_TP10_CD6_P7,KAITO/USDT,2026-07-29T11:00:00+00:00,2026-07-30T03:00:00+00:00,1.265,1.2017499999999999,1.2662649999999998,1.20054825,78.97241098822128,100.0,0.1,0.09481018981018982,-5.1898101898101725,-5.384620379620362,-5.384620379620362,STOP
23134,CD6_E1_P15,BNB/USDT,2026-07-29T07:00:00+00:00,2026-07-30T07:00:00+00:00,571.9,574.72,572.4718999999999,574.1452800000001,0.17468106294824257,100.0,0.1,0.10029230779711637,0.29230779711636146,0.09201548931924508,0.09201548931924508,TIME
