trade_id,scenario,symbol,entry_time,exit_time,entry_price,exit_price,quantity,notional,entry_fee_rate,exit_fee_rate,entry_fee,exit_fee,slippage_entry_pct,slippage_exit_pct,gross_return_pct,net_return_pct,gross_pnl,net_pnl,exit_reason,holding_hours
20260827010000+0000_ce4a93c35c_20260829142513,V9.20_V3_FORWARD,PROM/USDT,2026-08-27T01:00:00+00:00,2026-08-29T14:25:13.250472+00:00,4.607603000000,5.432562000000,21.703258722594,100.00000000,0.00100000,0.00100000,0.10000000,0.11790430,0.00100000,0.00100000,17.90429861,17.68639431,17.90429861,17.68639431,TARGET,61.420347
20260827010000+0000_0b54b953ff_20260829142513,V9.20_V3_FORWARD,SOL/USDT,2026-08-27T01:00:00+00:00,2026-08-29T14:25:13.250472+00:00,101.551450000000,104.265630000000,0.984722522426,100.00000000,0.00100000,0.00100000,0.10000000,0.10267271,0.00100000,0.00100000,2.67271418,2.47004146,2.67271418,2.47004146,TIME,61.420347
20260827010000+0000_7147ca1f3f_20260829142513,V9.20_V3_FORWARD,WLD/USDT,2026-08-27T01:00:00+00:00,2026-08-29T14:25:13.250472+00:00,0.408608200000,0.376623000000,244.733218765556,100.00000000,0.00100000,0.00100000,0.10000000,0.09217216,0.00100000,0.00100000,-7.82784095,-8.02001311,-7.82784095,-8.02001311,STOP,61.420347
20260827010000+0000_119b324bca_20260829142513,V9.20_V3_FORWARD,TAO/USDT,2026-08-27T01:00:00+00:00,2026-08-29T14:25:13.250472+00:00,239.839600000000,237.062700000000,0.416945325126,100.00000000,0.00100000,0.00100000,0.10000000,0.09884218,0.00100000,0.00100000,-1.15781547,-1.35665766,-1.15781547,-1.35665766,TIME,61.420347
20260827020000+0000_f63c7e4f02_20260829142513,V9.20_V3_FORWARD,UNI/USDT,2026-08-27T02:00:00+00:00,2026-08-29T14:25:13.250472+00:00,4.409405000000,4.446549000000,22.678796799115,100.00000000,0.00100000,0.00100000,0.10000000,0.10084238,0.00100000,0.00100000,0.84238123,0.64153885,0.84238123,0.64153885,TIME,60.420347
20260827020000+0000_a56b4fd6ef_20260829142513,V9.20_V3_FORWARD,PROM/USDT,2026-08-27T02:00:00+00:00,2026-08-29T14:25:13.250472+00:00,4.227223000000,5.432562000000,23.656192256713,100.00000000,0.00100000,0.00100000,0.10000000,0.12851373,0.00100000,0.00100000,28.51373112,28.28521739,28.51373112,28.28521739,TARGET,60.420347
20260827020000+0000_fde5b66017_20260829142513,V9.20_V3_FORWARD,TAO/USDT,2026-08-27T02:00:00+00:00,2026-08-29T14:25:13.250472+00:00,240.740500000000,237.062700000000,0.415385030770,100.00000000,0.00100000,0.00100000,0.10000000,0.09847230,0.00100000,0.00100000,-1.52770307,-1.72617536,-1.52770307,-1.72617536,TIME,60.420347
20260827030000+0000_30f310d4da_20260829142513,V9.20_V3_FORWARD,PROM/USDT,2026-08-27T03:00:00+00:00,2026-08-29T14:25:13.250472+00:00,4.476472000000,5.432562000000,22.339020550112,100.00000000,0.00100000,0.00100000,0.10000000,0.12135811,0.00100000,0.00100000,21.35811416,21.13675604,21.35811416,21.13675604,TARGET,59.420347
20260827050000+0000_1e1154b339_20260829142513,V9.20_V3_FORWARD,TUT/USDT,2026-08-27T05:00:00+00:00,2026-08-29T14:25:13.250472+00:00,0.056506450000,0.037602360000,1769.709475643931,100.00000000,0.00100000,0.00100000,0.10000000,0.06654525,0.00100000,0.00100000,-33.45474720,-33.62129245,-33.45474720,-33.62129245,STOP,57.420347
20260827060000+0000_ef6e4f3810_20260829142513,V9.20_V3_FORWARD,PROM/USDT,2026-08-27T06:00:00+00:00,2026-08-29T14:25:13.250472+00:00,4.832828000000,5.432562000000,20.691818537717,100.00000000,0.00100000,0.00100000,0.10000000,0.11240959,0.00100000,0.00100000,12.40958710,12.19717751,12.40958710,12.19717751,TARGET,56.420347
20260827060000+0000_e58d9ea7e4_20260829152549,V9.20_V3_FORWARD,TUT/USDT,2026-08-27T06:00:00+00:00,2026-08-29T15:25:49.656811+00:00,0.055555500000,0.034915050000,1800.001800001800,100.00000000,0.00100000,0.00100000,0.10000000,0.06284715,0.00100000,0.00100000,-37.15284715,-37.31569431,-37.15284715,-37.31569431,STOP,57.430460
20260827060000+0000_4db6adea3f_20260829152549,V9.20_V3_FORWARD,TAO/USDT,2026-08-27T06:00:00+00:00,2026-08-29T15:25:49.656811+00:00,243.743500000000,237.961800000000,0.410267350719,100.00000000,0.00100000,0.00100000,0.10000000,0.09762796,0.00100000,0.00100000,-2.37204274,-2.56967070,-2.37204274,-2.56967070,TIME,57.430460
20260827060000+0000_56fe2f188c_20260829152549,V9.20_V3_FORWARD,ENA/USDT,2026-08-27T06:00:00+00:00,2026-08-29T15:25:49.656811+00:00,0.152152000000,0.158041800000,657.237499342763,100.00000000,0.00100000,0.00100000,0.10000000,0.10387100,0.00100000,0.00100000,3.87099742,3.66712643,3.87099742,3.66712643,TIME,57.430460
20260827070000+0000_66fbf74dac_20260829152549,V9.20_V3_FORWARD,PROM/USDT,2026-08-27T07:00:00+00:00,2026-08-29T15:25:49.656811+00:00,4.565561000000,5.448546000000,21.903113330432,100.00000000,0.00100000,0.00100000,0.10000000,0.11934012,0.00100000,0.00100000,19.34012052,19.12078040,19.34012052,19.12078040,TARGET,56.430460
20260827070000+0000_c7759d3aaf_20260829152549,V9.20_V3_FORWARD,TAO/USDT,2026-08-27T07:00:00+00:00,2026-08-29T15:25:49.656811+00:00,249.449200000000,237.961800000000,0.400883225923,100.00000000,0.00100000,0.00100000,0.10000000,0.09539489,0.00100000,0.00100000,-4.60510597,-4.80050086,-4.60510597,-4.80050086,STOP,56.430460
20260827080000+0000_3aa2d9f679_20260829152549,V9.20_V3_FORWARD,BNB/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:25:49.656811+00:00,710.790080000000,690.189120000000,0.140688513830,100.00000000,0.00100000,0.00100000,0.10000000,0.09710168,0.00100000,0.00100000,-2.89831845,-3.09542013,-2.89831845,-3.09542013,TIME,55.430460
20260827080000+0000_32e1d603e2_20260829152549,V9.20_V3_FORWARD,BTC/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:25:49.656811+00:00,79835.745989999996,77870.061990000002,0.001252571749,100.00000000,0.00100000,0.00100000,0.10000000,0.09753784,0.00100000,0.00100000,-2.46216025,-2.65969809,-2.46216025,-2.65969809,TIME,55.430460
20260827080000+0000_3f226347ec_20260829152549,V9.20_V3_FORWARD,CRCLB/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:25:49.656811+00:00,91.891800000000,88.021890000000,1.088236382354,100.00000000,0.00100000,0.00100000,0.10000000,0.09578862,0.00100000,0.00100000,-4.21137686,-4.40716548,-4.21137686,-4.40716548,STOP,55.430460
20260827080000+0000_31467b651d_20260829152549,V9.20_V3_FORWARD,ETH/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:25:49.656811+00:00,2533.581050000000,2443.134420000000,0.039469824737,100.00000000,0.00100000,0.00100000,0.10000000,0.09643009,0.00100000,0.00100000,-3.56991263,-3.76634272,-3.56991263,-3.76634272,TIME,55.430460
20260827080000+0000_c6ff838c6d_20260829152549,V9.20_V3_FORWARD,UNI/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:25:49.656811+00:00,4.458454000000,4.494501000000,22.429299483633,100.00000000,0.00100000,0.00100000,0.10000000,0.10080851,0.00100000,0.00100000,0.80850896,0.60770045,0.80850896,0.60770045,TIME,55.430460
20260827080000+0000_8199d86118_20260829152800,V9.20_V3_FORWARD,MOVR/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:28:00.573515+00:00,0.931931000000,0.810189000000,107.304081525349,100.00000000,0.00100000,0.00100000,0.10000000,0.08693659,0.00100000,0.00100000,-13.06341349,-13.25035008,-13.06341349,-13.25035008,STOP,55.46682598
20260827080000+0000_43af21ceba_20260829152800,V9.20_V3_FORWARD,LINK/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:28:00.844174+00:00,11.870859000000,11.388600000000,8.423990209976,100.00000000,0.00100000,0.00100000,0.10000000,0.09593745,0.00100000,0.00100000,-4.06254509,-4.25848255,-4.06254509,-4.25848255,TIME,55.46690116
20260827080000+0000_ee56edb168_20260829152801,V9.20_V3_FORWARD,SOL/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:28:01.123229+00:00,104.764660000000,105.074820000000,0.954520350660,100.00000000,0.00100000,0.00100000,0.10000000,0.10029605,0.00100000,0.00100000,0.29605403,0.09575798,0.29605403,0.09575798,TIME,55.46697867
20260827080000+0000_4c62532496_20260829152801,V9.20_V3_FORWARD,SNDKB/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:28:01.396890+00:00,1581.990410000000,1484.693820000000,0.063211508343,100.00000000,0.00100000,0.00100000,0.10000000,0.09384974,0.00100000,0.00100000,-6.15026421,-6.34411395,-6.15026421,-6.34411395,STOP,55.46705469
20260827080000+0000_f8429df70e_20260829152801,V9.20_V3_FORWARD,TUT/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:28:01.670327+00:00,0.057147090000,0.034615350000,1749.870378351724,100.00000000,0.00100000,0.00100000,0.10000000,0.06057238,0.00100000,0.00100000,-39.42762440,-39.58819677,-39.42762440,-39.58819677,STOP,55.46713065
20260827080000+0000_a6466c20ff_20260829152801,V9.20_V3_FORWARD,WLD/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:28:01.947673+00:00,0.410610200000,0.377622000000,243.539980253778,100.00000000,0.00100000,0.00100000,0.10000000,0.09196605,0.00100000,0.00100000,-8.03394558,-8.22591163,-8.03394558,-8.22591163,STOP,55.46720769
20260827080000+0000_e19d1b7f3b_20260829152802,V9.20_V3_FORWARD,HEI/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:28:02.221361+00:00,0.142942800000,0.141058800000,699.580531513305,100.00000000,0.00100000,0.00100000,0.10000000,0.09868199,0.00100000,0.00100000,-1.31800972,-1.51669171,-1.31800972,-1.51669171,TIME,55.46728371
20260827080000+0000_2641a41b16_20260829152802,V9.20_V3_FORWARD,SOXLB/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:28:02.516600+00:00,127.757630000000,111.738150000000,0.782732115491,100.00000000,0.00100000,0.00100000,0.10000000,0.08746104,0.00100000,0.00100000,-12.53896147,-12.72642251,-12.53896147,-12.72642251,STOP,55.46736572
20260827080000+0000_1817cced90_20260829152802,V9.20_V3_FORWARD,U/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:28:02.789427+00:00,1.000599600000,0.998500500000,99.940075930472,100.00000000,0.00100000,0.00100000,0.10000000,0.09979022,0.00100000,0.00100000,-0.20978421,-0.40957443,-0.20978421,-0.40957443,TIME,55.46744151
20260827080000+0000_015b0b4893_20260829152803,V9.20_V3_FORWARD,AAVE/USDT,2026-08-27T08:00:00+00:00,2026-08-29T15:28:03.069947+00:00,129.118990000000,123.806070000000,0.774479416235,100.00000000,0.00100000,0.00100000,0.10000000,0.09588525,0.00100000,0.00100000,-4.11474718,-4.31063243,-4.11474718,-4.31063243,STOP,55.46751943
20260828160000+0000_5aa72c5c08_20260829153721,V9.20_V3_FORWARD,HEMI/USDT,2026-08-28T16:00:00+00:00,2026-08-29T15:37:21.480981+00:00,0.012612600000,0.011268720000,7928.579357150787,100.00000000,0.00100000,0.00100000,0.10000000,0.08934494,0.00100000,0.00100000,-10.65505923,-10.84440417,-10.65505923,-10.84440417,STOP,23.622634
20260828160000+0000_7c7c7b629e_20260829153721,V9.20_V3_FORWARD,ENA/USDT,2026-08-28T16:00:00+00:00,2026-08-29T15:37:21.480981+00:00,0.165865700000,0.156543300000,602.897404345805,100.00000000,0.00100000,0.00100000,0.10000000,0.09437955,0.00100000,0.00100000,-5.62045076,-5.81483031,-5.62045076,-5.81483031,STOP,23.622634
20260829020000+0000_9fc5637058_20260829153721,V9.20_V3_FORWARD,DEXE/USDT,2026-08-29T02:00:00+00:00,2026-08-29T15:37:21.480981+00:00,2.529527000000,2.327670000000,39.533082667234,100.00000000,0.00100000,0.00100000,0.10000000,0.09201997,0.00100000,0.00100000,-7.98002947,-8.17204944,-7.98002947,-8.17204944,STOP,13.622634
20260829030000+0000_eb84501030_20260829153721,V9.20_V3_FORWARD,TRUMP/USDT,2026-08-29T03:00:00+00:00,2026-08-29T15:37:21.480981+00:00,2.842840000000,2.664333000000,35.176091514120,100.00000000,0.00100000,0.00100000,0.10000000,0.09372082,0.00100000,0.00100000,-6.27917857,-6.47289939,-6.27917857,-6.47289939,STOP,12.622634
20260828160000+0000_b26134030c_20260829162548,V9.20_V3_FORWARD,USD1/USDT,2026-08-28T16:00:00+00:00,2026-08-29T16:25:48.097878+00:00,1.000859860000,0.998760240000,99.914087872402,100.00000000,0.00100000,0.00100000,0.10000000,0.09979022,0.00100000,0.00100000,-0.20978162,-0.40957184,-0.20978162,-0.40957184,TIME,24.430027
20260828160000+0000_ada70426c0_20260829162548,V9.20_V3_FORWARD,ZEC/USDT,2026-08-28T16:00:00+00:00,2026-08-29T16:25:48.097878+00:00,799.278480000000,834.374790000000,0.125112839270,100.00000000,0.00100000,0.00100000,0.10000000,0.10439100,0.00100000,0.00100000,4.39099899,4.18660799,4.39099899,4.18660799,TIME,24.430027
20260829040000+0000_0da7013883_20260829162548,V9.20_V3_FORWARD,HEMI/USDT,2026-08-29T04:00:00+00:00,2026-08-29T16:25:48.097878+00:00,0.012392380000,0.011418570000,8069.474951542803,100.00000000,0.00100000,0.00100000,0.10000000,0.09214186,0.00100000,0.00100000,-7.85813540,-8.05027727,-7.85813540,-8.05027727,STOP,12.430027
20260828180000+0000_5ffc43d8b3_20260829182559,V9.20_V3_FORWARD,DEXE/USDT,2026-08-28T18:00:00+00:00,2026-08-29T18:25:59.535408+00:00,2.320318000000,2.369628000000,43.097540940509,100.00000000,0.00100000,0.00100000,0.10000000,0.10212514,0.00100000,0.00100000,2.12513974,1.92301460,2.12513974,1.92301460,TIME,24.433204
20260829040000+0000_463871757f_20260829212551,V9.20_V3_FORWARD,DEXE/USDT,2026-08-29T04:00:00+00:00,2026-08-29T21:25:51.773049+00:00,2.400398000000,2.214783000000,41.659758090117,100.00000000,0.00100000,0.00100000,0.10000000,0.09226732,0.00100000,0.00100000,-7.73267600,-7.92494332,-7.73267600,-7.92494332,STOP,17.431048
20260829000000+0000_a269a5a520_20260829222548,V9.20_V3_FORWARD,ONG/USDT,2026-08-29T00:00:00+00:00,2026-08-29T22:25:48.368029+00:00,0.118218100000,0.125554320000,845.894156647755,100.00000000,0.00100000,0.00100000,0.10000000,0.10620567,0.00100000,0.00100000,6.20566563,5.99945996,6.20566563,5.99945996,TARGET,22.430102
20260829010000+0000_b6e6d3f1fc_20260829222548,V9.20_V3_FORWARD,CHIP/USDT,2026-08-29T01:00:00+00:00,2026-08-29T22:25:48.368029+00:00,0.042552510000,0.040049910000,2350.037635852738,100.00000000,0.00100000,0.00100000,0.10000000,0.09411880,0.00100000,0.00100000,-5.88120419,-6.07532298,-5.88120419,-6.07532298,STOP,21.430102
20260828230000+0000_4cfbbdc6aa_20260829232550,V9.20_V3_FORWARD,ENSO/USDT,2026-08-28T23:00:00+00:00,2026-08-29T23:25:50.426351+00:00,0.871871000000,0.869130000000,114.695866705052,100.00000000,0.00100000,0.00100000,0.10000000,0.09968562,0.00100000,0.00100000,-0.31438137,-0.51406699,-0.31438137,-0.51406699,TIME,24.430674
20260829040000+0000_e1a8fdb0dd_20260830012554,V9.20_V3_FORWARD,CHIP/USDT,2026-08-29T04:00:00+00:00,2026-08-30T01:25:54.686046+00:00,0.042132090000,0.039930030000,2373.487761941076,100.00000000,0.00100000,0.00100000,0.10000000,0.09477344,0.00100000,0.00100000,-5.22656246,-5.42133590,-5.22656246,-5.42133590,STOP,21.431857
20260829040000+0000_5c6cf13739_20260830042551,V9.20_V3_FORWARD,ONG/USDT,2026-08-29T04:00:00+00:00,2026-08-30T04:25:51.097889+00:00,0.120930810000,0.117282600000,826.919128384239,100.00000000,0.00100000,0.00100000,0.10000000,0.09698323,0.00100000,0.00100000,-3.01677463,-3.21375786,-3.01677463,-3.21375786,TIME,24.430861
20260829040000+0000_09040cf5ab_20260830042551,V9.20_V3_FORWARD,ASTER/USDT,2026-08-29T04:00:00+00:00,2026-08-30T04:25:51.097889+00:00,0.698698000000,0.696303000000,143.123352292407,100.00000000,0.00100000,0.00100000,0.10000000,0.09965722,0.00100000,0.00100000,-0.34278043,-0.54243765,-0.34278043,-0.54243765,TIME,24.430861
20260829040000+0000_a41f4328cf_20260830042551,V9.20_V3_FORWARD,ENSO/USDT,2026-08-29T04:00:00+00:00,2026-08-30T04:25:51.097889+00:00,0.862862000000,0.859140000000,115.893387355104,100.00000000,0.00100000,0.00100000,0.10000000,0.09956864,0.00100000,0.00100000,-0.43135519,-0.63092383,-0.43135519,-0.63092383,TIME,24.430861
20260829040000+0000_65e9e361c2_20260830042551,V9.20_V3_FORWARD,SPCXB/USDT,2026-08-29T04:00:00+00:00,2026-08-30T04:25:51.097889+00:00,141.010870000000,140.469390000000,0.709165187053,100.00000000,0.00100000,0.00100000,0.10000000,0.09961600,0.00100000,0.00100000,-0.38399877,-0.58361477,-0.38399877,-0.58361477,TIME,24.430861
20260829040000+0000_cdfbd2d063_20260830042551,V9.20_V3_FORWARD,ZEC/USDT,2026-08-29T04:00:00+00:00,2026-08-30T04:25:51.097889+00:00,801.430630000000,827.661510000000,0.124776863095,100.00000000,0.00100000,0.00100000,0.10000000,0.10327301,0.00100000,0.00100000,3.27300692,3.06973392,3.27300692,3.06973392,TIME,24.430861
20260829040000+0000_0c180dc807_20260830042551,V9.20_V3_FORWARD,USD1/USDT,2026-08-29T04:00:00+00:00,2026-08-30T04:25:51.097889+00:00,1.000899900000,0.998800200000,99.910090909191,100.00000000,0.00100000,0.00100000,0.10000000,0.09979022,0.00100000,0.00100000,-0.20978122,-0.40957144,-0.20978122,-0.40957144,TIME,24.430861
20260830010000+0000_7bc45a00be_20260831012551,V9.20_V3_FORWARD,OPG/USDT,2026-08-30T01:00:00+00:00,2026-08-31T01:25:51.404534+00:00,0.099999900000,0.094205700000,1000.001000001000,100.00000000,0.00100000,0.00100000,0.10000000,0.09420579,0.00100000,0.00100000,-5.79420579,-5.98841159,-5.79420579,-5.98841159,STOP,24.430946
20260830010000+0000_ffb6e45c8a_20260831012551,V9.20_V3_FORWARD,ONG/USDT,2026-08-30T01:00:00+00:00,2026-08-31T01:25:51.404534+00:00,0.123002880000,0.101258640000,812.989094239094,100.00000000,0.00100000,0.00100000,0.10000000,0.08232217,0.00100000,0.00100000,-17.67782998,-17.86015215,-17.67782998,-17.86015215,STOP,24.430946
20260830040000+0000_800910a353_20260831012551,V9.20_V3_FORWARD,BMT/USDT,2026-08-30T04:00:00+00:00,2026-08-31T01:25:51.404534+00:00,0.022882860000,0.021058920000,4370.083110240592,100.00000000,0.00100000,0.00100000,0.10000000,0.09202923,0.00100000,0.00100000,-7.97076939,-8.16279862,-7.97076939,-8.16279862,STOP,21.430946
20260830070000+0000_1faa0a8ecb_20260831012551,V9.20_V3_FORWARD,BICO/USDT,2026-08-30T07:00:00+00:00,2026-08-31T01:25:51.404534+00:00,0.023423400000,0.020949030000,4269.235038465808,100.00000000,0.00100000,0.00100000,0.10000000,0.08943633,0.00100000,0.00100000,-10.56366710,-10.75310344,-10.56366710,-10.75310344,STOP,18.430946
20260830130000+0000_64a5bbb3c0_20260831012551,V9.20_V3_FORWARD,PENGU/USDT,2026-08-30T13:00:00+00:00,2026-08-31T01:25:51.404534+00:00,0.009279270000,0.008672319000,10776.709805836021,100.00000000,0.00100000,0.00100000,0.10000000,0.09345907,0.00100000,0.00100000,-6.54093479,-6.73439386,-6.54093479,-6.73439386,STOP,12.430946
20260830140000+0000_657d0dda39_20260831012551,V9.20_V3_FORWARD,DEXE/USDT,2026-08-30T14:00:00+00:00,2026-08-31T01:25:51.404534+00:00,2.333331000000,2.124873000000,42.857185714329,100.00000000,0.00100000,0.00100000,0.10000000,0.09106608,0.00100000,0.00100000,-8.93392322,-9.12498930,-8.93392322,-9.12498930,STOP,11.430946
20260830140000+0000_e0c56e20ab_20260831012551,V9.20_V3_FORWARD,NIL/USDT,2026-08-30T14:00:00+00:00,2026-08-31T01:25:51.404534+00:00,0.056446390000,0.051578370000,1771.592479164744,100.00000000,0.00100000,0.00100000,0.10000000,0.09137585,0.00100000,0.00100000,-8.62414762,-8.81552347,-8.62414762,-8.81552347,STOP,11.430946
20260830020000+0000_3be7a74882_20260831022550,V9.20_V3_FORWARD,BANK/USDT,2026-08-30T02:00:00+00:00,2026-08-31T02:25:50.722905+00:00,0.036936900000,0.035264700000,2707.319780490513,100.00000000,0.00100000,0.00100000,0.10000000,0.09547282,0.00100000,0.00100000,-4.52718014,-4.72265296,-4.52718014,-4.72265296,TIME,24.430756
20260830060000+0000_589fef2261_20260831022550,V9.20_V3_FORWARD,CHIP/USDT,2026-08-30T06:00:00+00:00,2026-08-31T02:25:50.722905+00:00,0.040610570000,0.038301660000,2462.413110675373,100.00000000,0.00100000,0.00100000,0.10000000,0.09431451,0.00100000,0.00100000,-5.68549026,-5.87980477,-5.68549026,-5.87980477,STOP,20.430756
20260830060000+0000_fb71104182_20260831022550,V9.20_V3_FORWARD,BICO/USDT,2026-08-30T06:00:00+00:00,2026-08-31T02:25:50.722905+00:00,0.023933910000,0.020779200000,4178.172308661644,100.00000000,0.00100000,0.00100000,0.10000000,0.08681908,0.00100000,0.00100000,-13.18092196,-13.36774104,-13.18092196,-13.36774104,STOP,20.430756
20260830120000+0000_c0124abcfb_20260831022550,V9.20_V3_FORWARD,PENGU/USDT,2026-08-30T12:00:00+00:00,2026-08-31T02:25:50.722905+00:00,0.009221212000,0.008615376000,10844.561430753354,100.00000000,0.00100000,0.00100000,0.10000000,0.09342997,0.00100000,0.00100000,-6.57002572,-6.76345569,-6.57002572,-6.76345569,STOP,14.430756
20260830130000+0000_cc924420b1_20260831022550,V9.20_V3_FORWARD,DEXE/USDT,2026-08-30T13:00:00+00:00,2026-08-31T02:25:50.722905+00:00,2.358356000000,2.137860000000,42.402419312436,100.00000000,0.00100000,0.00100000,0.10000000,0.09065044,0.00100000,0.00100000,-9.34956385,-9.54021428,-9.34956385,-9.54021428,STOP,13.430756
20260830130000+0000_bfe476292d_20260831022550,V9.20_V3_FORWARD,NIL/USDT,2026-08-30T13:00:00+00:00,2026-08-31T02:25:50.722905+00:00,0.055515460000,0.051628320000,1801.300034260727,100.00000000,0.00100000,0.00100000,0.10000000,0.09299809,0.00100000,0.00100000,-7.00190542,-7.19490351,-7.00190542,-7.19490351,STOP,13.430756
20260830160000+0000_15aee811ea_20260831022550,V9.20_V3_FORWARD,PUMP/USDT,2026-08-30T16:00:00+00:00,2026-08-31T02:25:50.722905+00:00,0.004928924000,0.004397598000,20288.403716510948,100.00000000,0.00100000,0.00100000,0.10000000,0.08922024,0.00100000,0.00100000,-10.77975639,-10.96897664,-10.77975639,-10.96897664,STOP,10.430756
20260830160000+0000_3f41036e92_20260831032556,V9.20_V3_FORWARD,ZKP/USDT,2026-08-30T16:00:00+00:00,2026-08-31T03:25:56.443963+00:00,0.056056000000,0.052547400000,1783.930355358927,100.00000000,0.00100000,0.00100000,0.10000000,0.09374090,0.00100000,0.00100000,-6.25909804,-6.45283895,-6.25909804,-6.45283895,STOP,11.432346
20260830050000+0000_2414b563b1_20260831032556,V9.20_V3_FORWARD,BICO/USDT,2026-08-30T05:00:00+00:00,2026-08-31T03:25:56.443963+00:00,0.023793770000,0.021868110000,4202.780811952037,100.00000000,0.00100000,0.00100000,0.10000000,0.09190687,0.00100000,0.00100000,-8.09312690,-8.28503377,-8.09312690,-8.28503377,STOP,22.432346
