row,scenario,gross_return_pct,recorded_return_pct,implicit_cost_pp
116,S72_SL4_TP8,2.402209407350786,2.202209407350786,0.20000000000000018
117,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
118,S72_SL4_TP8,-2.57397161414481,-2.77397161414481,0.20000000000000018
119,S72_SL4_TP8,-0.5289097247265229,-0.7289097247265228,0.19999999999999996
120,S72_SL4_TP8,1.3504388926401045,1.1504388926401046,0.19999999999999996
121,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
122,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
123,S72_SL4_TP8,-3.6316472114137466,-3.8316472114137468,0.20000000000000018
124,S72_SL4_TP8,0.11716461628588082,-0.08283538371411919,0.2
125,S72_SL4_TP8,-2.424069585056321,-2.624069585056321,0.20000000000000018
126,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
127,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
128,S72_SL4_TP8,0.7828882986159469,0.5828882986159469,0.19999999999999996
129,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
130,S72_SL4_TP8,0.9433962264151052,0.7433962264151053,0.19999999999999996
131,S72_SL4_TP8,2.590673575129543,2.3906735751295427,0.20000000000000018
132,S72_SL4_TP8,-0.013999580012602486,-0.2139995800126025,0.2
133,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
134,S72_SL4_TP8,-0.018981398229722668,-0.21898139822972268,0.2
135,S72_SL4_TP8,3.05010893246187,2.85010893246187,0.20000000000000018
136,S72_SL4_TP8,-0.7088009450679222,-0.9088009450679222,0.19999999999999996
137,S72_SL4_TP8,0.04339147791372344,-0.15660852208627657,0.2
138,S72_SL4_TP8,-2.241467142129394,-2.4414671421293943,0.20000000000000018
139,S72_SL4_TP8,-2.960526315789469,-3.160526315789469,0.20000000000000018
140,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
141,S72_SL4_TP8,1.3913043478260612,1.1913043478260612,0.19999999999999996
142,S72_SL4_TP8,-0.055126791620729865,-0.2551267916207299,0.2
143,S72_SL4_TP8,-0.7506255212677226,-0.9506255212677226,0.19999999999999996
144,S72_SL4_TP8,-0.3171247357293905,-0.5171247357293904,0.19999999999999996
145,S72_SL4_TP8,-0.03996403237086499,-0.239964032370865,0.2
146,S72_SL4_TP8,-4.000000000000014,-4.200000000000014,0.20000000000000018
147,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
148,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
149,S72_SL4_TP8,4.6762589928057485,4.476258992805748,0.20000000000000018
150,S72_SL4_TP8,2.9677419354838808,2.7677419354838806,0.20000000000000018
151,S72_SL4_TP8,4.225352112676051,4.0253521126760505,0.20000000000000018
152,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
153,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
154,S72_SL4_TP8,-0.03005409737527609,-0.2300540973752761,0.2
155,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
156,S72_SL4_TP8,-3.9999999999999925,-4.199999999999992,0.19999999999999973
157,S72_SL4_TP8,0.025994281258134855,-0.17400571874186516,0.2
158,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
159,S72_SL4_TP8,0.6805555555555509,0.4805555555555509,0.2
160,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
161,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
162,S72_SL4_TP8,-0.559571454959662,-0.7595714549596619,0.19999999999999996
163,S72_SL4_TP8,0.006999650017469605,-0.1930003499825304,0.2
164,S72_SL4_TP8,-0.5498821681068411,-0.749882168106841,0.19999999999999996
165,S72_SL4_TP8,2.163742690058479,1.963742690058479,0.19999999999999996
166,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
167,S72_SL4_TP8,-0.0269751828317899,-0.2269751828317899,0.2
168,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
169,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
170,S72_SL4_TP8,0.9988901220865598,0.7988901220865599,0.19999999999999996
171,S72_SL4_TP8,3.067160232681121,2.8671602326811207,0.20000000000000018
172,S72_SL4_TP8,-0.6872852233677063,-0.8872852233677062,0.19999999999999996
173,S72_SL4_TP8,-2.8997514498757315,-3.0997514498757317,0.20000000000000018
174,S72_SL4_TP8,-0.8036739380022917,-1.0036739380022917,0.19999999999999996
175,S72_SL4_TP8,0.995024875621886,0.7950248756218861,0.19999999999999996
