scenario,symbol,entry_time,exit_time,entry_price,exit_price,score,return_pct,pnl,reason
V7_BASE,CHIP/USDT,2026-08-04T19:00:00+00:00,2026-08-05T19:00:00+00:00,0.02539,0.02483,86.0,-2.3033871602993337,-2.2166638181099927,24H
V7_BASE,SNXXB/USDT,2026-08-05T16:00:00+00:00,2026-08-05T19:00:00+00:00,12.64,11.41,95.0,-9.821281645569629,-9.590067417234522,STOP_LOSS
V7_BASE,KORUB/USDT,2026-08-05T14:00:00+00:00,2026-08-06T00:00:00+00:00,18.71,17.32,95.0,-7.521753073222872,-7.256931737610685,STOP_LOSS
V7_BASE,HEI/USDT,2026-08-05T19:00:00+00:00,2026-08-06T00:00:00+00:00,0.2703,0.2535,87.0,-6.309100998890107,-6.102771071431505,STOP_LOSS
V7_BASE,MUB/USDT,2026-08-05T13:00:00+00:00,2026-08-06T01:00:00+00:00,919.0,871.04,95.0,-5.313497279651813,-5.162840167588385,STOP_LOSS
V7_BASE,PUMP/USDT,2026-08-05T10:00:00+00:00,2026-08-06T02:00:00+00:00,0.002522,0.002358,92.0,-6.5962727993655825,-6.369769686549759,STOP_LOSS
V7_BASE,BNB/USDT,2026-08-05T03:00:00+00:00,2026-08-06T03:00:00+00:00,598.81,594.52,84.0,-0.8157044805530896,-0.7831810854645056,24H
V7_BASE,ADA/USDT,2026-08-05T09:00:00+00:00,2026-08-06T03:00:00+00:00,0.1969,0.1869,95.0,-5.173641442356516,-5.023154636824472,STOP_LOSS
V7_BASE,HEMI/USDT,2026-08-05T04:00:00+00:00,2026-08-06T04:00:00+00:00,0.00478,0.00499,92.0,4.288912133891201,4.159824597377266,24H
V7_BASE,TUT/USDT,2026-08-06T04:00:00+00:00,2026-08-06T06:00:00+00:00,0.02998,0.02848,84.0,-5.0983322214809865,-4.796430280658257,STOP_LOSS
V7_BASE,ACE/USDT,2026-08-06T03:00:00+00:00,2026-08-06T13:00:00+00:00,0.072,0.0951,87.0,31.951250000000016,29.926451736257206,TAKE_PROFIT
V7_BASE,UNI/USDT,2026-08-05T15:00:00+00:00,2026-08-06T15:00:00+00:00,4.017,4.072,87.0,1.2678117998506382,1.2369819390177668,24H
V7_BASE,EURI/USDT,2026-08-05T18:00:00+00:00,2026-08-06T18:00:00+00:00,1.1566,1.1528,87.0,-0.4282206467231536,-0.4192671465129649,24H
V7_BASE,MSTRB/USDT,2026-08-05T19:00:00+00:00,2026-08-06T19:00:00+00:00,98.4,96.84,89.0,-1.6837804878048857,-1.628714907785465,24H
V7_BASE,PLUME/USDT,2026-08-06T13:00:00+00:00,2026-08-06T20:00:00+00:00,0.01164,0.01284,89.0,10.198969072164958,9.851072731300334,TAKE_PROFIT
V7_BASE,RE/USDT,2026-08-06T19:00:00+00:00,2026-08-06T22:00:00+00:00,0.4227,0.3981,84.0,-5.913910574875801,-5.707390187209498,STOP_LOSS
V7_BASE,FDUSD/USDT,2026-08-06T00:00:00+00:00,2026-08-07T00:00:00+00:00,0.9983,0.9982,87.0,-0.11000701192025446,-0.10494120204475621,24H
V7_BASE,ALPINE/USDT,2026-08-06T00:00:00+00:00,2026-08-07T00:00:00+00:00,0.319,0.318,80.0,-0.41316614420061043,-0.39413989217378287,24H
V7_BASE,BEL/USDT,2026-08-06T01:00:00+00:00,2026-08-07T01:00:00+00:00,0.1015,0.1037,82.0,2.065320197044326,1.959560191323888,24H
V7_BASE,POL/USDT,2026-08-06T02:00:00+00:00,2026-08-07T02:00:00+00:00,0.07524,0.0751,79.0,-0.28588516746412657,-0.26942648425021787,24H
V7_BASE,BMT/USDT,2026-08-06T03:00:00+00:00,2026-08-07T03:00:00+00:00,0.01246,0.01269,93.0,1.7440609951845871,1.633537254332154,24H
V7_BASE,RED/USDT,2026-08-06T06:00:00+00:00,2026-08-07T06:00:00+00:00,0.088,0.0892,89.0,1.262272727272737,1.1814778595541355,24H
V7_BASE,BICO/USDT,2026-08-07T03:00:00+00:00,2026-08-07T08:00:00+00:00,0.03975,0.04777,82.0,20.055924528301873,19.495164548464828,TAKE_PROFIT
V7_BASE,CRCLB/USDT,2026-08-06T15:00:00+00:00,2026-08-07T15:00:00+00:00,65.41,66.78,95.0,1.9923864852469095,1.9268864068095866,24H
V7_BASE,TUT/USDT,2026-08-07T08:00:00+00:00,2026-08-07T15:00:00+00:00,0.03245,0.03658,95.0,12.614545454545459,12.522410690992544,TAKE_PROFIT
V7_BASE,ADA/USDT,2026-08-06T18:00:00+00:00,2026-08-07T18:00:00+00:00,0.2052,0.2006,89.0,-2.339473684210522,-2.261583165582877,24H
V7_BASE,CHIP/USDT,2026-08-06T20:00:00+00:00,2026-08-07T20:00:00+00:00,0.02536,0.02502,87.0,-1.4393533123028386,-1.4032544758949967,24H
V7_BASE,GALA/USDT,2026-08-06T22:00:00+00:00,2026-08-07T22:00:00+00:00,0.001812,0.001755,81.0,-3.242549668874164,-3.142738859411395,24H
V7_BASE,SOXLB/USDT,2026-08-07T00:00:00+00:00,2026-08-08T00:00:00+00:00,135.59,140.95,82.0,3.8491407920937957,3.728739035690168,24H
V7_BASE,ZEC/USDT,2026-08-07T00:00:00+00:00,2026-08-08T00:00:00+00:00,505.92,507.2,79.0,0.15275142314990775,0.1479733335361999,24H
V7_BASE,XAUT/USDT,2026-08-07T01:00:00+00:00,2026-08-08T01:00:00+00:00,4241.28,4326.45,81.0,1.906112069941159,1.8502199774038246,24H
V7_BASE,HEMI/USDT,2026-08-07T02:00:00+00:00,2026-08-08T02:00:00+00:00,0.00517,0.00521,95.0,0.6729206963249457,0.6530078150058358,24H
V7_BASE,RARE/USDT,2026-08-07T06:00:00+00:00,2026-08-08T06:00:00+00:00,0.01258,0.01238,92.0,-1.688235294117636,-1.6430251622283834,24H
V7_BASE,LTC/USDT,2026-08-07T15:00:00+00:00,2026-08-08T15:00:00+00:00,45.96,45.88,90.0,-0.27389033942557756,-0.27584345049201886,24H
V7_BASE,USD1/USDT,2026-08-07T15:00:00+00:00,2026-08-08T15:00:00+00:00,1.0005,1.00029,87.0,-0.12096851574212202,-0.12183114181094368,24H
V7_BASE,ACE/USDT,2026-08-08T15:00:00+00:00,2026-08-08T16:00:00+00:00,0.1407,0.1584,95.0,12.467377398720698,12.525539320029893,TAKE_PROFIT
V7_BASE,BEL/USDT,2026-08-07T18:00:00+00:00,2026-08-08T18:00:00+00:00,0.1017,0.108,87.0,6.088495575221241,6.118156746725717,24H
V7_BASE,TREE/USDT,2026-08-07T20:00:00+00:00,2026-08-08T20:00:00+00:00,0.0366,0.0368,79.0,0.44590163934425514,0.44744883944240144,24H
V7_BASE,MUBARAK/USDT,2026-08-08T00:00:00+00:00,2026-08-08T21:00:00+00:00,0.01421,0.01577,95.0,10.867206192821964,10.9128817481905,TAKE_PROFIT
V7_BASE,MSTRB/USDT,2026-08-07T22:00:00+00:00,2026-08-08T22:00:00+00:00,100.03,101.81,80.0,1.6776866939918114,1.6782407124909184,24H
V7_BASE,GPS/USDT,2026-08-08T00:00:00+00:00,2026-08-09T00:00:00+00:00,0.01002,0.00985,90.0,-1.794910179640724,-1.802454300718125,24H
V7_BASE,ALPINE/USDT,2026-08-08T01:00:00+00:00,2026-08-09T01:00:00+00:00,0.321,0.334,87.0,3.9457943925233745,3.969672103092165,24H
V7_BASE,OPN/USDT,2026-08-08T02:00:00+00:00,2026-08-09T02:00:00+00:00,0.0534,0.0537,95.0,0.46123595505617365,0.46432798304786616,24H
V7_BASE,TAO/USDT,2026-08-08T06:00:00+00:00,2026-08-09T06:00:00+00:00,197.4,205.4,90.0,3.9486322188449803,3.96862179714968,24H
V7_BASE,BICO/USDT,2026-08-09T00:00:00+00:00,2026-08-09T08:00:00+00:00,0.06662,0.05181,92.0,-22.30833083158211,-23.078304254438436,STOP_LOSS
V7_BASE,BMT/USDT,2026-08-09T08:00:00+00:00,2026-08-09T09:00:00+00:00,0.01948,0.02397,90.0,22.926232032854216,23.381410712830302,TAKE_PROFIT
V7_BASE,EDEN/USDT,2026-08-08T15:00:00+00:00,2026-08-09T15:00:00+00:00,0.04339,0.04246,95.0,-2.2412076515326067,-2.251663173884836,24H
V7_BASE,PEPE/USDT,2026-08-08T16:00:00+00:00,2026-08-09T16:00:00+00:00,2.89e-06,2.89e-06,90.0,-0.10000000000000225,-0.10171781425763982,24H
V7_BASE,PORTAL/USDT,2026-08-08T18:00:00+00:00,2026-08-09T18:00:00+00:00,0.01142,0.01144,95.0,0.07495621716288933,0.07670196104015758,24H
V7_BASE,HOME/USDT,2026-08-09T06:00:00+00:00,2026-08-09T18:00:00+00:00,0.00945,0.0089,89.0,-5.914285714285712,-6.168063463748695,STOP_LOSS
V7_BASE,SPCXB/USDT,2026-08-08T20:00:00+00:00,2026-08-09T20:00:00+00:00,135.22,136.68,93.0,0.9786422126904365,1.0018724215510133,24H
V7_BASE,EWYB/USDT,2026-08-08T21:00:00+00:00,2026-08-09T21:00:00+00:00,166.68,167.1,87.0,0.15172786177105446,0.15698358615009056,24H
V7_BASE,RARE/USDT,2026-08-08T22:00:00+00:00,2026-08-09T22:00:00+00:00,0.01309,0.0134,93.0,2.2658517952635675,2.3481378207892334,24H
V7_BASE,PUMP/USDT,2026-08-09T02:00:00+00:00,2026-08-10T00:00:00+00:00,0.002477,0.002748,87.0,10.82971336293904,11.251472522665324,TAKE_PROFIT
V7_BASE,MUBARAK/USDT,2026-08-09T18:00:00+00:00,2026-08-10T00:00:00+00:00,0.02361,0.02862,89.0,21.09860228716645,21.832322784482685,TAKE_PROFIT
V7_BASE,PLUME/USDT,2026-08-09T01:00:00+00:00,2026-08-10T01:00:00+00:00,0.01205,0.01221,85.0,1.2264730290456378,1.2736686488171074,24H
V7_BASE,TUT/USDT,2026-08-10T00:00:00+00:00,2026-08-10T03:00:00+00:00,0.18473,0.22939,84.0,24.051648351648332,25.767252074055932,TAKE_PROFIT
V7_BASE,KORUB/USDT,2026-08-09T18:00:00+00:00,2026-08-10T04:00:00+00:00,17.63,16.58,90.0,-6.049801474758939,-6.260188081715583,STOP_LOSS
V7_BASE,BEL/USDT,2026-08-09T22:00:00+00:00,2026-08-10T08:00:00+00:00,0.1146,0.1087,89.0,-5.243193717277487,-5.4438993648970495,STOP_LOSS
V7_BASE,ZEC/USDT,2026-08-09T09:00:00+00:00,2026-08-10T09:00:00+00:00,521.11,504.51,95.0,-3.2823223503674925,-3.4241583416598758,24H
V7_BASE,HEMI/USDT,2026-08-09T21:00:00+00:00,2026-08-10T09:00:00+00:00,0.00562,0.00525,90.0,-6.677046263345185,-6.916975798853258,STOP_LOSS
V7_BASE,TRUMP/USDT,2026-08-09T15:00:00+00:00,2026-08-10T15:00:00+00:00,1.512,1.488,90.0,-1.685714285714296,-1.7547656490266377,24H
V7_BASE,CRCLB/USDT,2026-08-09T16:00:00+00:00,2026-08-10T16:00:00+00:00,68.32,65.86,90.0,-3.6971018735362815,-3.8481693641287933,24H
V7_BASE,PAXG/USDT,2026-08-09T20:00:00+00:00,2026-08-10T20:00:00+00:00,4359.1,4383.85,84.0,0.46720997453604085,0.4839251857582525,24H
V7_BASE,ALLO/USDT,2026-08-10T16:00:00+00:00,2026-08-10T22:00:00+00:00,0.3267,0.3081,95.0,-5.787603305785133,-6.196922038347807,STOP_LOSS
V7_BASE,TRX/USDT,2026-08-10T00:00:00+00:00,2026-08-11T00:00:00+00:00,0.3305,0.331,87.0,0.051134644478070326,0.0547820779149788,24H
V7_BASE,ETH/USDT,2026-08-10T01:00:00+00:00,2026-08-11T01:00:00+00:00,1925.23,1878.14,84.0,-2.5434955823459977,-2.728159415755286,24H
V7_BASE,EDEN/USDT,2026-08-10T03:00:00+00:00,2026-08-11T03:00:00+00:00,0.04498,0.04385,89.0,-2.609715429079582,-2.8663649310882278,24H
V7_BASE,TREE/USDT,2026-08-10T04:00:00+00:00,2026-08-11T04:00:00+00:00,0.0377,0.0364,90.0,-3.5448275862068788,-3.8712705358947517,24H
V7_BASE,SPCXB/USDT,2026-08-10T08:00:00+00:00,2026-08-11T08:00:00+00:00,136.38,136.98,93.0,0.33950725912889596,0.368926066181416,24H
V7_BASE,WLD/USDT,2026-08-10T09:00:00+00:00,2026-08-11T09:00:00+00:00,0.343,0.3358,90.0,-2.197026239067054,-2.36470479471771,24H
V7_BASE,RE/USDT,2026-08-10T09:00:00+00:00,2026-08-11T09:00:00+00:00,0.4222,0.4188,89.0,-0.9045002368545796,-0.9735323178577886,24H
V7_BASE,RARE/USDT,2026-08-10T20:00:00+00:00,2026-08-11T09:00:00+00:00,0.01368,0.01212,87.0,-11.492105263157883,-12.31042127983902,STOP_LOSS
V7_BASE,PORTAL/USDT,2026-08-10T15:00:00+00:00,2026-08-11T14:00:00+00:00,0.01185,0.01116,95.0,-5.916962025316454,-6.358176143254823,STOP_LOSS
V7_BASE,XPL/USDT,2026-08-11T01:00:00+00:00,2026-08-11T15:00:00+00:00,0.0802,0.07605,89.0,-5.26938902743142,-5.597911029710332,STOP_LOSS
V7_BASE,PUMP/USDT,2026-08-10T22:00:00+00:00,2026-08-11T22:00:00+00:00,0.002809,0.002705,87.0,-3.7986828052687804,-4.045658242939595,24H
V7_BASE,LINK/USDT,2026-08-11T00:00:00+00:00,2026-08-12T00:00:00+00:00,8.335,8.76,90.0,4.993881223755222,5.318837070383651,24H
V7_BASE,TRUMP/USDT,2026-08-11T03:00:00+00:00,2026-08-12T03:00:00+00:00,1.518,1.49,95.0,-1.9426877470355812,-2.0582424475144308,24H
V7_BASE,ENA/USDT,2026-08-11T04:00:00+00:00,2026-08-12T04:00:00+00:00,0.0903,0.0898,90.0,-0.6531561461794072,-0.6894810797106032,24H
V7_BASE,GIGGLE/USDT,2026-08-11T15:00:00+00:00,2026-08-12T04:00:00+00:00,37.47,35.43,95.0,-5.53891112890313,-5.69624881414704,STOP_LOSS
V7_BASE,BNB/USDT,2026-08-11T08:00:00+00:00,2026-08-12T08:00:00+00:00,605.41,610.51,80.0,0.741561916717608,0.7830767983473095,24H
V7_BASE,DOGE/USDT,2026-08-11T09:00:00+00:00,2026-08-12T09:00:00+00:00,0.07059,0.07204,84.0,1.9520611984700473,2.0308269037014384,24H
V7_BASE,SUI/USDT,2026-08-11T09:00:00+00:00,2026-08-12T09:00:00+00:00,0.6917,0.6913,80.0,-0.1577707098453009,-0.16413676088691886,24H
V7_BASE,XUSD/USDT,2026-08-11T09:00:00+00:00,2026-08-12T09:00:00+00:00,1.0008,1.0011,77.0,-0.07005395683451356,-0.07288063528017119,24H
V7_BASE,KORUB/USDT,2026-08-11T14:00:00+00:00,2026-08-12T12:00:00+00:00,17.95,19.83,89.0,10.36306406685236,10.715389595858227,TAKE_PROFIT
V7_BASE,HOME/USDT,2026-08-11T22:00:00+00:00,2026-08-12T22:00:00+00:00,0.00922,0.00935,82.0,1.3085683297180042,1.3404506479755582,24H
V7_BASE,EWYB/USDT,2026-08-12T00:00:00+00:00,2026-08-13T00:00:00+00:00,168.59,177.19,90.0,4.99603179310753,5.1443029901844,24H
V7_BASE,RE/USDT,2026-08-12T03:00:00+00:00,2026-08-13T03:00:00+00:00,0.435,0.4353,89.0,-0.031103448275851958,-0.03196257555443083,24H
V7_BASE,WLD/USDT,2026-08-12T04:00:00+00:00,2026-08-13T04:00:00+00:00,0.3388,0.3326,81.0,-1.9281582054309219,-1.9691166521651269,24H
V7_BASE,GRAM/USDT,2026-08-12T04:00:00+00:00,2026-08-13T04:00:00+00:00,1.361,1.338,81.0,-1.7882439382806772,-1.8262302891348412,24H
V7_BASE,EDEN/USDT,2026-08-12T08:00:00+00:00,2026-08-13T08:00:00+00:00,0.04434,0.04614,89.0,3.9554803788903943,4.042598087069678,24H
V7_BASE,GPS/USDT,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,0.00981,0.01014,90.0,3.260550458715599,3.338205599965093,24H
V7_BASE,SOL/USDT,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,76.75,76.16,87.0,-0.8679609120521313,-0.888632767334812,24H
V7_BASE,SOXLB/USDT,2026-08-12T09:00:00+00:00,2026-08-13T09:00:00+00:00,140.47,142.68,84.0,1.4717163807218732,1.5067676227962465,24H
V7_BASE,LINK/USDT,2026-08-12T12:00:00+00:00,2026-08-13T12:00:00+00:00,8.849,8.782,93.0,-0.8563905526048268,-0.8859542234245907,24H
V7_BASE,SNXXB/USDT,2026-08-12T22:00:00+00:00,2026-08-13T15:00:00+00:00,11.16,14.2,76.0,27.112903225806427,28.085181652585916,TAKE_PROFIT
V7_BASE,SNDKB/USDT,2026-08-13T12:00:00+00:00,2026-08-13T15:00:00+00:00,1353.63,1532.99,90.0,13.13704705126216,13.718780536644346,TAKE_PROFIT
V7_BASE,RE/USDT,2026-08-13T15:00:00+00:00,2026-08-13T19:00:00+00:00,0.4675,0.4433,87.0,-5.271294117647047,-5.7248576883651765,STOP_LOSS
V7_BASE,HOME/USDT,2026-08-13T10:00:00+00:00,2026-08-13T22:00:00+00:00,0.01076,0.01006,90.0,-6.59907063197027,-6.897130686781793,STOP_LOSS
V7_BASE,WLFI/USDT,2026-08-13T00:00:00+00:00,2026-08-14T00:00:00+00:00,0.0553,0.0549,87.0,-0.8226039783001897,-0.8563303441595735,24H
V7_BASE,ACE/USDT,2026-08-13T22:00:00+00:00,2026-08-14T01:00:00+00:00,0.1215,0.1349,90.0,10.917777777777763,11.719521492253719,TAKE_PROFIT
V7_BASE,CRCLB/USDT,2026-08-13T03:00:00+00:00,2026-08-14T03:00:00+00:00,70.98,75.65,81.0,6.472738799661889,6.737911286123264,24H
V7_BASE,AVAX/USDT,2026-08-13T04:00:00+00:00,2026-08-14T04:00:00+00:00,6.505,6.433,86.0,-1.2057340507302021,-1.2505584618487546,24H
V7_BASE,PUMP/USDT,2026-08-13T04:00:00+00:00,2026-08-14T04:00:00+00:00,0.002772,0.002918,82.0,5.161688311688298,5.353579416371645,24H
V7_BASE,PLUME/USDT,2026-08-13T09:00:00+00:00,2026-08-14T07:00:00+00:00,0.01195,0.01322,85.0,10.51698744769875,10.992007951332496,TAKE_PROFIT
V7_BASE,BNB/USDT,2026-08-13T08:00:00+00:00,2026-08-14T08:00:00+00:00,614.14,608.62,81.0,-0.9979190412609464,-1.0390478657618019,24H
V7_BASE,XUSD/USDT,2026-08-13T09:00:00+00:00,2026-08-14T09:00:00+00:00,1.001,1.0012,87.0,-0.0800399600399429,-0.08365512287227261,24H
V7_BASE,DEXE/USDT,2026-08-13T19:00:00+00:00,2026-08-14T09:00:00+00:00,2.047,1.937,78.0,-5.468343917928671,-5.907588269128809,STOP_LOSS
V7_BASE,GPS/USDT,2026-08-14T07:00:00+00:00,2026-08-14T09:00:00+00:00,0.01139,0.0108,84.0,-5.274802458296753,-5.834449152424739,STOP_LOSS
V7_BASE,TAO/USDT,2026-08-14T01:00:00+00:00,2026-08-14T14:00:00+00:00,204.9,193.9,87.0,-5.463103953147876,-5.923572738119418,STOP_LOSS
V7_BASE,KORUB/USDT,2026-08-13T15:00:00+00:00,2026-08-14T15:00:00+00:00,21.32,21.48,87.0,0.6497185741088162,0.7056230009644793,24H
V7_BASE,HEI/USDT,2026-08-14T15:00:00+00:00,2026-08-14T18:00:00+00:00,0.1446,0.1335,89.0,-7.768672199170133,-8.452575803650817,STOP_LOSS
V7_BASE,RLUSD/USDT,2026-08-14T00:00:00+00:00,2026-08-15T00:00:00+00:00,1.0012,1.001,87.0,-0.11995605273674029,-0.128662369962683,24H
V7_BASE,LINK/USDT,2026-08-14T09:00:00+00:00,2026-08-15T02:00:00+00:00,8.82,9.725,84.0,10.150510204081632,11.097007293219448,TAKE_PROFIT
V7_BASE,RED/USDT,2026-08-14T03:00:00+00:00,2026-08-15T03:00:00+00:00,0.0885,0.087,89.0,-1.7932203389830592,-1.9564360253300919,24H
V7_BASE,USDC/USDT,2026-08-14T04:00:00+00:00,2026-08-15T04:00:00+00:00,1.00088,1.00088,87.0,-0.10000000000000456,-0.10951171173142882,24H
V7_BASE,EWYB/USDT,2026-08-14T04:00:00+00:00,2026-08-15T04:00:00+00:00,179.45,179.71,81.0,0.04474226804124012,0.048998023599423846,24H
V7_BASE,U/USDT,2026-08-14T08:00:00+00:00,2026-08-15T08:00:00+00:00,1.0004,1.0005,87.0,-0.09001399440224321,-0.09947087585545944,24H
V7_BASE,USDE/USDT,2026-08-14T09:00:00+00:00,2026-08-15T09:00:00+00:00,1.0008,1.001,87.0,-0.08003597122301447,-0.0874990260119688,24H
V7_BASE,SOXLB/USDT,2026-08-14T09:00:00+00:00,2026-08-15T09:00:00+00:00,146.06,143.94,87.0,-1.5500068465014318,-1.6945391841732231,24H
V7_BASE,ONG/USDT,2026-08-15T08:00:00+00:00,2026-08-15T12:00:00+00:00,0.04571,0.04333,89.0,-5.301531393568152,-5.7703589358971215,STOP_LOSS
V7_BASE,WLD/USDT,2026-08-14T14:00:00+00:00,2026-08-15T14:00:00+00:00,0.3392,0.3446,87.0,1.4903891509433969,1.6205427615032164,24H
V7_BASE,HEMI/USDT,2026-08-15T09:00:00+00:00,2026-08-15T14:00:00+00:00,0.00533,0.00661,89.0,23.890994371482197,25.961202043353296,TAKE_PROFIT
V7_BASE,XPL/USDT,2026-08-14T18:00:00+00:00,2026-08-15T18:00:00+00:00,0.07668,0.07679,84.0,0.043309859154931914,0.04675686497057541,24H
V7_BASE,CHIP/USDT,2026-08-15T03:00:00+00:00,2026-08-15T19:00:00+00:00,0.02362,0.02681,89.0,13.391998306519914,14.578426232219641,TAKE_PROFIT
V7_BASE,RED/USDT,2026-08-15T18:00:00+00:00,2026-08-15T21:00:00+00:00,0.0911,0.1067,90.0,17.00691547749725,18.85197028512509,TAKE_PROFIT
V7_BASE,AVAX/USDT,2026-08-15T04:00:00+00:00,2026-08-15T22:00:00+00:00,6.723,6.377,87.0,-5.2413654618473995,-5.705393223774649,STOP_LOSS
V7_BASE,RE/USDT,2026-08-15T00:00:00+00:00,2026-08-16T00:00:00+00:00,0.4576,0.4645,92.0,1.4063592657342812,1.5181097949258486,24H
V7_BASE,PLUME/USDT,2026-08-15T02:00:00+00:00,2026-08-16T02:00:00+00:00,0.01305,0.01284,95.0,-1.7075862068965566,-1.8622026380535601,24H
V7_BASE,EURI/USDT,2026-08-15T04:00:00+00:00,2026-08-16T04:00:00+00:00,1.1574,1.157,84.0,-0.13452566096423005,-0.14643546611584668,24H
V7_BASE,BNB/USDT,2026-08-15T09:00:00+00:00,2026-08-16T09:00:00+00:00,611.88,607.33,81.0,-0.8428662482839742,-0.9159024788580155,24H
V7_BASE,OPN/USDT,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,0.0495,0.0519,84.0,4.74363636363635,5.127337867779147,24H
V7_BASE,GPS/USDT,2026-08-16T02:00:00+00:00,2026-08-16T13:00:00+00:00,0.01063,0.01004,90.0,-5.644778927563504,-6.41157717258848,STOP_LOSS
V7_BASE,LINK/USDT,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,9.487,9.354,82.0,-1.5005164962580464,-1.6632351959784444,24H
V7_BASE,SKHYB/USDT,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,166.9,167.36,81.0,0.17533852606350278,0.19435255026323262,24H
V7_BASE,BEL/USDT,2026-08-16T12:00:00+00:00,2026-08-16T18:00:00+00:00,0.107,0.1222,87.0,14.091401869158895,16.062830812022455,TAKE_PROFIT
V7_BASE,RLUSD/USDT,2026-08-15T19:00:00+00:00,2026-08-16T19:00:00+00:00,1.0012,1.0011,81.0,-0.10997802636834855,-0.12351108109412223,24H
V7_BASE,EWYB/USDT,2026-08-15T21:00:00+00:00,2026-08-16T21:00:00+00:00,180.21,180.77,87.0,0.21043782254037166,0.24029589179674815,24H
V7_BASE,XPL/USDT,2026-08-16T09:00:00+00:00,2026-08-16T21:00:00+00:00,0.07827,0.07432,93.0,-5.141586814871597,-5.834573779680383,STOP_LOSS
V7_BASE,SNXXB/USDT,2026-08-15T22:00:00+00:00,2026-08-16T22:00:00+00:00,16.36,16.57,76.0,1.1823349633251832,1.343352174527027,24H
V7_BASE,PORTAL/USDT,2026-08-16T18:00:00+00:00,2026-08-16T22:00:00+00:00,0.01674,0.01866,90.0,11.358064516129025,13.039934412873336,TAKE_PROFIT
V7_BASE,WLFI/USDT,2026-08-16T00:00:00+00:00,2026-08-17T00:00:00+00:00,0.0578,0.0598,92.0,3.3567474048443016,3.8189794893178117,24H
V7_BASE,ONG/USDT,2026-08-16T22:00:00+00:00,2026-08-17T01:00:00+00:00,0.05363,0.06082,80.0,13.293268692895776,15.37677571676862,TAKE_PROFIT
V7_BASE,SOXLB/USDT,2026-08-16T04:00:00+00:00,2026-08-17T04:00:00+00:00,144.99,148.15,84.0,2.077281191806344,2.3591594084403056,24H
V7_BASE,PLUME/USDT,2026-08-16T14:00:00+00:00,2026-08-17T06:00:00+00:00,0.01333,0.01263,90.0,-5.346061515378835,-6.051904094230167,STOP_LOSS
V7_BASE,CHIP/USDT,2026-08-16T21:00:00+00:00,2026-08-17T07:00:00+00:00,0.02909,0.03253,78.0,11.713544173255412,13.381143888728161,TAKE_PROFIT
V7_BASE,USD1/USDT,2026-08-16T13:00:00+00:00,2026-08-17T13:00:00+00:00,1.0002,1.00002,81.0,-0.11797840431914096,-0.13372826201093346,24H
V7_BASE,EUR/USDT,2026-08-16T14:00:00+00:00,2026-08-17T14:00:00+00:00,1.1575,1.16,87.0,0.1157667386608922,0.1310514661423383,24H
V7_BASE,KORUB/USDT,2026-08-17T04:00:00+00:00,2026-08-17T14:00:00+00:00,22.59,25.04,90.0,10.734661354581664,12.64830096924429,TAKE_PROFIT
V7_BASE,WLD/USDT,2026-08-16T19:00:00+00:00,2026-08-17T19:00:00+00:00,0.3628,0.3508,82.0,-3.4042998897464103,-3.907978888958084,24H
V7_BASE,ALLO/USDT,2026-08-17T06:00:00+00:00,2026-08-17T20:00:00+00:00,0.2749,0.3065,86.0,11.38359403419426,13.344093629958394,TAKE_PROFIT
V7_BASE,PUMP/USDT,2026-08-17T07:00:00+00:00,2026-08-17T20:00:00+00:00,0.002958,0.002798,90.0,-5.503651115618653,-6.525069647203665,STOP_LOSS
V7_BASE,RARE/USDT,2026-08-16T21:00:00+00:00,2026-08-17T21:00:00+00:00,0.01217,0.01231,87.0,1.0492193919474089,1.1985916001877541,24H
V7_BASE,MUBARAK/USDT,2026-08-17T00:00:00+00:00,2026-08-17T21:00:00+00:00,0.0175,0.01661,92.0,-5.180628571428577,-6.012374080465946,STOP_LOSS
V7_BASE,EURI/USDT,2026-08-16T22:00:00+00:00,2026-08-17T22:00:00+00:00,1.1579,1.1588,76.0,-0.022350807496327833,-0.02585393870383257,24H
V7_BASE,MUB/USDT,2026-08-17T01:00:00+00:00,2026-08-18T01:00:00+00:00,983.11,1000.1,90.0,1.6264609250236404,1.9125725577405888,24H
V7_BASE,SNXXB/USDT,2026-08-17T22:00:00+00:00,2026-08-18T01:00:00+00:00,19.6,18.22,89.0,-7.13377551020409,-8.534104073601767,STOP_LOSS
V7_BASE,SNDKB/USDT,2026-08-17T13:00:00+00:00,2026-08-18T08:00:00+00:00,1780.29,1684.65,90.0,-5.466786310095547,-6.480632796977218,STOP_LOSS
V7_BASE,OPN/USDT,2026-08-17T20:00:00+00:00,2026-08-18T09:00:00+00:00,0.0527,0.0587,84.0,11.27381404174574,13.541320447736723,TAKE_PROFIT
V7_BASE,ACE/USDT,2026-08-18T08:00:00+00:00,2026-08-18T12:00:00+00:00,0.1867,0.2162,95.0,15.684949116229232,18.558533943012165,TAKE_PROFIT
V7_BASE,HEMI/USDT,2026-08-17T14:00:00+00:00,2026-08-18T14:00:00+00:00,0.00692,0.00646,95.0,-6.740751445086711,-8.076918278367444,STOP_LOSS
