block,trades,return_sum_pct,median_pct,win_rate_pct,profit_factor
1,6349,-5671.179659677102,-0.7474452554744435,29.97322412978422,0.5197496332227066
2,6349,2963.7556556562513,-0.2299760191846521,41.84911009607812,1.3122911623564524
3,6349,8766.088209019497,0.3464480874316946,54.32351551425422,2.137733427465212
4,6349,845.2183627443649,-0.4539037704709979,35.95841864860608,1.079857151861259
5,6353,21907.476816947255,0.41366806136682327,54.84023296080592,3.5153845283987595
